GENE_SYMBOLS,refseq_ids
RPS8,NM_001012
RPL27,NM_000988
ELOB,NM_007108
VSNL1,NM_001366803
SHANK2,NM_001379226
PNMA1,NM_006029
RPS23,NM_001025
RPL4,NM_000968
ATP6V1G2,NM_001204078
ARSF,NM_001201538
FIS1,NM_016068
RPL24,NM_000986
MRFAP1,NM_001272053
CFL1,NM_005507
COX7A2,NM_001366292
TMEM141,NM_032928
KLF6,NM_001008490
BEX4,NM_001080425
RPL32,NM_000994
HINT1,NM_005340
TMCC2,NM_001242925
DDT,NM_001084392
DCTN3,NM_001281425
RPS26,NM_001029
RTN1,NM_001243115
RPS21,NM_001024
PLCE1,NM_001165979
MOB3B,NM_024761
MSMO1,NM_001017369
UQCRFS1,NM_006003
EID1,NM_014335
EEF1B2,NM_001037663
ISCU,NM_001301140
ATP5MPL,NA
RPL39,NM_001000
TOMM20,NM_014765
RPL35A,NM_000996
COL27A1,NM_032161
PLEKHA5,NM_001143821
KCND3,NM_001378969
RPL38,NM_000999
SNHG15,NR_003697
GALK1,NM_000154
EFNA1,NM_004428
DSC2,NM_001406506
CALM3,NM_001329921
SMDT1,NM_033318
FSD2,NM_001007122
TMEM160,NM_017854
NRN1,NM_001278710
UBA52,NM_001033930
CEBPD,NM_005195
NDUFA4,NM_002489
TSPYL1,NM_003309
C6orf118,NM_144980
ATP6V1E1,NM_001039366
DSTN,NM_001011546
NAA38,NM_001320924
LGALS3,NM_001177388
UQCRH,NM_001297565
GABARAPL1,NM_001363598
TTC9B,NM_152479
MAP1LC3A,NM_032514
PCP4,NM_006198
POLR2I,NM_006233
NWD1,NM_001007525
APOLD1,NM_001130415
NDUFA7,NM_005001
ATP5MC3,NM_001002256
NEFL,NM_006158
TMBIM1,NM_001321427
CCDC192,NM_001317938
RPL22L1,NM_001099645
TIMM17A,NM_006335
MIF,NM_002415
MZT2B,NM_001330282
COX6A1,NM_004373
TPI1,NM_000365
C12orf57,NM_001301834
APOC1,NM_001321065
C1RL,NM_001297640
BEX2,NM_001168399
AP2S1,NM_001301076
LAMTOR4,NM_001008395
PNMA8A,NM_001103149
THY1,NM_001311160
SCAND1,NM_001385710
BCL6,NM_001130845
S100A6,NM_014624
SNU13,NM_001003796
TMTC1,NM_001193451
SBDS,NM_016038
COX5B,NM_001862
BEX5,NM_001012978
ATP1B1,NM_001001787
RPL37,NM_000997
PCAT1,NR_045262
MDH1,NM_001199111
PPIA,NM_001300981
ARPC5L,NM_030978
UGCG,NM_003358
DHCR24,NM_014762
C1QTNF7,NM_001135170
RASD1,NM_001199989
NME2,NM_001018137
COA3,NM_001040431
GRM1,NM_000838
PDLIM2,NM_001368120
GFAP,NM_001131019
STMN1,NM_001145454
ATP6V1B2,NM_001693
PRELID1,NM_001271828
CPLX1,NM_006651
RBPMS,NM_001008710
C9orf16,NA
PAK3,NM_001128166
ATP2C2,NM_001286527
ATP5MC1,NM_001002027
SYTL4,NM_001129896
PSMG4,NM_001128591
RPL30,NM_000989
SCN1B,NM_001037
PSRC1,NM_001005290
ST6GAL1,NM_001353916
UBL5,NM_001048241
LIMK2,NM_001031801
PRDX5,NM_001358511
ATP5IF1,NM_016311
ERC2,NM_015576
MAPRE2,NM_001143826
TCEAL7,NM_001348258
NHP2,NM_001034833
GNG3,NM_012202
IL13RA1,NM_001560
HES4,NM_001142467
DBNDD2,NM_001048221
POLR2L,NM_021128
NRGN,NM_001126181
NUPR1,NM_001042483
CRIM1-DT,NR_037631
BAG1,NM_001172415
SNCA,NM_000345
COLEC12,NM_030781
HELB,NM_001370285
TOLLIP,NM_001318512
SLC5A3,NM_006933
STMN2,NM_001199214
NME1,NM_000269
RPS20,NM_001023
H2AFJ,NA
H2AFZ,NA
FAM20C,NM_020223
OSMR,NM_001168355
GADD45A,NM_001199741
IER5L,NM_203434
PET117,NM_001164811
LGALS1,NM_002305
JPT1,NM_001002032
PPP1R14A,NM_001243947
CDC7,NM_001134419
TPST1,NM_003596
TSPAN13,NM_014399
ENC1,NM_001256574
KCNJ13,NM_001172416
GAP43,NM_001130064
NDUFAB1,NM_005003
CYP39A1,NM_001278738
TMPRSS3,NM_001256317
IQCJ-SCHIP1,NM_001197113
RPL23,NM_000978
IL1R1,NM_000877
SERPINI2,NM_001012303
ZNF829,NM_001037232
MAL2,NM_052886
KLHDC3,NM_001242872
DOCK11,NM_144658
ASPDH,NM_001024656
PLSCR1,NM_001363872
GAD1,NM_000817
NECAB1,NM_022351
SAMD4A,NM_001161576
NLRP1,NM_001033053
RNF212B,NM_001282322
FAM50B,NM_012135
BORCS8,NM_001145783
FXYD3,NM_001136007
CNTNAP3B,NM_001201380
CA1,NM_001128829
TMEM70,NM_001040613
POLR2K,NM_005034
C19orf53,NM_014047
MROH6,NM_001100878
ZFP36,NM_003407
CHST6,NM_021615
DEPP1,NM_007021
CFAP47,NM_001304548
SLC39A14,NM_001128431
COX14,NM_001257133
SNCG,NM_001330120
NDUFA2,NM_001185012
ELL2,NM_012081
MYL12B,NM_001144944
MDH2,NM_001282403
ARHGEF3,NM_001128615
CPNE8,NM_153634
ZSCAN1,NM_182572
IFITM3,NM_021034
MOAP1,NM_022151
SULT4A1,NM_014351
RAB3C,NM_001317915
SNTG1,NM_001287813
CHST9,NM_001243848
SNRNP25,NM_024571
SYP,NM_003179
PCSK1N,NM_013271
TAGLN3,NM_001008272
RETREG1,NM_001034850
SERPING1,NM_000062
NDUFA1,NM_004541
POLE4,NM_019896
RPS17,NM_001021
BEX1,NM_018476
TRMT112,NM_001286082
DYNLL2,NM_080677
COX6C,NM_004374
PDE8B,NM_001029851
SOCS3,NM_001378932
CNTNAP1,NM_003632
GYG2,NM_001079855
CASC19,NR_120364
STMN3,NM_001276310
SPINT2,NM_001166103
RPL22,NM_000983
MAP3K6,NM_001297609
UBB,NM_001281716
UBASH3B,NM_001363365
OST4,NM_001134693
NDUFC2,NM_001204054
PRKCQ,NM_001242413
SF3B5,NM_031287
HPN,NM_001375441
YTHDF1,NM_017798
MAN1C1,NM_001289010
AP1S1,NM_001283
HPCAL4,NM_001282396
SOD1,NM_000454
NDRG1,NM_001135242
SNRPN,NM_001349454
ZFYVE28,NM_001172656
PROS1,NM_000313
GRAMD2A,NM_001012642
GRID2IP,NM_001145118
RUNX1,NM_001001890
GNG2,NM_001243773
CACNA1D,NM_000720
YBX3,NM_001145426
NOP10,NM_018648
CD44,NM_000610
ATP6V1F,NM_001198909
NOD1,NM_001354849
TCEAL2,NM_080390
RFTN1,NM_015150
MRPL54,NM_172251
WDR49,NM_001348951
RFK,NM_018339
C1R,NM_001354346
PSMB9,NM_002800
KCNIP4,NM_001035003
OPCML,NM_001012393
SLC44A5,NM_001130058
PACSIN1,NM_001199583
CDK5R1,NM_003885
APOL6,NM_030641
TCEAL5,NM_001012979
GABRA1,NM_000806
DYNLT3,NM_006520
ITPKC,NM_001411098
CSMD1,NM_033225
TOMM22,NM_020243
ZNF593,NM_015871
FXYD7,NM_022006
ETV6,NM_001413913
HS6ST3,NM_153456
RAI2,NM_001172732
SERPINA3,NM_001085
CPNE4,NM_001289112
GALNT15,NM_001319051
KIAA1217,NM_001098500
CLIC4,NM_013943
SNX10,NM_001199835
NAP1L2,NM_021963
PNMA8B,NM_020709
ARPP21,NM_001025068
TXNIP,NM_001313972
HILPDA,NM_001098786
ICAM1,NM_000201
CLDN11,NM_001185056
C17orf67,NM_001085430
ARL4A,NM_001037164
SHC1,NM_001130040
EPS8L2,NM_022772
PIN1,NM_006221
DIRAS2,NM_017594
PRKAR2B,NM_002736
FXYD6,NM_001164831
CCK,NM_000729
CRYM,NM_001014444
GADD45GIP1,NM_052850
EPB41L3,NM_001281533
NAP1L5,NM_153757
GBP1,NM_002053
ACTN1,NM_001102
A4GALT,NM_001318038
TMEM131L,NM_001131007
TRIP10,NM_001288962
ADARB2,NM_018702
FABP5,NM_001444
RNF187,NM_001010858
SH3BP5,NM_001018009
C4orf50,NM_001364689
MAP3K14,NM_003954
PLPP4,NM_001030059
CRISPLD1,NM_001286777
C1orf216,NM_001348691
SLC6A15,NM_001146335
ID3,NM_002167
NRG1,NM_001159995
NSG1,NM_001040101
RPL31,NM_000993
CDH12,NM_001317227
FAM241B,NM_145306
WFDC1,NM_001282466
ATP8A2,NM_001313741
KCNF1,NM_002236
FRMPD3,NM_001388459
FMN1,NM_001103184
SPP1,NM_000582
HS3ST3B1,NM_006041
FABP3,NM_001320996
FBXL16,NM_153350
SOD2,NM_000636
LGI3,NM_139278
RASL12,NM_001307930
MCUB,NM_017918
CIITA,NM_000246
STMN4,NM_001283053
CCL2,NM_002982
CHI3L1,NM_001276
LAGE3,NM_006014
MFSD4A,NM_181644
FAP,NM_001291807
RFPL1S,NR_002727
BGN,NM_001711
CNTNAP5,NM_001367498
DIRAS1,NM_145173
NUDT14,NM_001318380
TMEM255B,NM_001348663
SULF1,NM_001128204
ANGPTL4,NM_001039667
COL4A1,NM_001303110
MATN2,NM_001317748
TCEAL6,NM_001006938
IRF7,NM_001572
NSG2,NM_015980
IFITM2,NM_006435
SPRED3,NM_001039616
ZNF385B,NM_001113397
SV2B,NM_001167580
HECW1,NM_001287059
KCNB2,NM_004770
NCALD,NM_001040624
ELOVL4,NM_022726
RIMS2,NM_001100117
LRFN5,NM_001330106
CHGB,NM_001819
CACNG2,NM_001379051
NAP1L3,NM_004538
SH2D3C,NM_001142531
LY6E,NM_001127213
MDGA2,NM_001113498
TMEM255A,NM_001104544
EDNRA,NM_001166055
CDKN2D,NM_001800
ALPK1,NM_001102406
ARRDC3,NM_001329670
DLGAP2,NM_001277161
CDH18,NM_001167667
XKR4,NM_052898
LMOD1,NM_012134
IL1RAP,NM_001167928
KCTD12,NM_138444
PJA1,NM_001032396
KSR2,NM_173598
CNTNAP2,NM_014141
PDZRN4,NM_001164595
ARHGDIG,NM_001176
CELF4,NM_001025087
NFIL3,NM_001289999
GLRX2,NM_001243399
RBFOX1,NM_001142333
ZNF442,NM_001363774
CDKN1A,NM_000389
C1orf87,NM_152377
RYR2,NM_001035
SGSM1,NM_001039948
TMEM132D,NM_133448
CCSER1,NM_001145065
IFI16,NM_001206567
HSPA1A,NM_005345
TRPM2,NM_001001188
GABRD,NM_000815
RND3,NM_001254738
RAB3A,NM_002866
KCNQ5,NM_001160130
CACYBP,NM_001007214
ACTA2,NM_001141945
PGM2L1,NM_173582
KHDRBS2,NM_001350622
C1orf115,NM_024709
ASIC2,NM_001094
TRIM22,NM_001199573
PCLO,NM_014510
CP,NM_000096
HSPA1B,NM_005346
PIRT,NM_001101387
KCNH7,NM_033272
SNCB,NM_001001502
RRP9,NM_004704
VGF,NM_003378
ANKRD30BL,NM_001024655
CD200,NM_001004196
SNRPD2,NM_001369751
SORCS1,NM_001013031
CHRM3,NM_000740
SCG2,NM_003469
DCC,NM_005215
LRATD1,NM_001291410
DGKI,NM_001321708
PLXNA4,NM_001105543
PTPRT,NM_001394024
TMEM130,NM_001134450
SCG5,NM_001144757
NAMPT,NM_005746
PLPPR4,NM_001166252
RALYL,NM_001100391
OVCH1,NM_001353179
TSR2,NM_001346789
GABRG3,NM_001270873
REEP1,NM_001164730
WARS,NA
MESP1,NM_018670
SLC35F3,NM_001300845
NNAT,NM_001322802
GALNT16,NM_001168368
LINGO2,NM_001258282
EGF,NM_001178130
PRKCZ,NM_001033581
ATCAY,NM_033064
EPHA2,NM_001329090
DUSP26,NM_001305115
AKAP5,NM_004857
GBP2,NM_004120
SLIT3,NM_001271946
KHDRBS3,NM_006558
IER5,NM_016545
SLC12A5,NM_001134771
FAM153CP,NM_001079527
ZMAT4,NM_001135731
IL1RAPL2,NM_017416
INA,NM_032727
CREG2,NM_153836
TRHDE,NM_013381
ADGRL2,NM_001297704
GADD45B,NM_015675
SHISA9,NM_001145204
ADAMTS1,NM_006988
JUNB,NM_002229
FAM131B,NM_001031690
OXTR,NM_000916
MEG8,NR_024149
ROBO2,NM_001128929
CNTN4,NM_001206955
MMP17,NM_001411000
TGFBR3L,NM_001195259
CTXN1,NM_206833
ZNF804A,NM_194250
VSTM2L,NM_080607
FOSL2,NM_005253
AQP1,NM_000385
SEMA3E,NM_001178129
PODXL,NM_001018111
RPH3A,NM_001143854
AJAP1,NM_001042478
EPHA7,NM_001288629
ST8SIA5,NM_001307986
NEFH,NM_021076
SCN2A,NM_001040142
DCTPP1,NM_024096
LOXL2,NM_002318
