GENE_SYMBOLS,refseq_ids
COL27A1,NM_032161
NWD1,NM_001007525
LGALS3,NM_001177388
TPPP3,NM_015964
MINCR,NR_120682
GCLM,NM_001308253
EFNA1,NM_004428
RBPMS,NM_001008710
GALK1,NM_000154
CCDC192,NM_001317938
GLRX,NM_001118890
ST6GAL2,NM_001142351
WNT7A,NM_004625
CLEC11A,NM_002975
CALB1,NM_001366795
TMTC1,NM_001193451
H2AFJ,NA
DOCK11,NM_144658
LXN,NM_020169
APOLD1,NM_001130415
FSD2,NM_001007122
PSMG4,NM_001128591
APOC1,NM_001321065
RASD1,NM_001199989
SPDYE2,NM_001031618
C1RL,NM_001297640
PDLIM2,NM_001368120
ENPP3,NM_005021
PCAT1,NR_045262
RPL22L1,NM_001099645
TCEAL7,NM_001348258
EMC6,NM_001014764
HES6,NM_001142853
LHFPL1,NM_178175
BCL6,NM_001130845
BTBD11,NA
SNHG3,NR_002909
C1QTNF7,NM_001135170
VWA5A,NM_001130142
DEPP1,NM_007021
UGCG,NM_003358
SNHG9,NR_003142
ATP2C2,NM_001286527
ROM1,NM_000327
CYP3A5,NM_000777
ZNF829,NM_001037232
P4HA2,NM_001017974
POLE4,NM_019896
PLN,NM_002667
SLC5A3,NM_006933
FILIP1L,NM_001042459
P2RY14,NM_001081455
OVOL2,NM_001303461
EGF,NM_001178130
CEBPB,NM_001285878
NDRG1,NM_001135242
RADIL,NM_018059
TMBIM1,NM_001321427
PSRC1,NM_001005290
OST4,NM_001134693
FSIP2,NM_173651
VCAN,NM_001126336
HELB,NM_001370285
SYTL4,NM_001129896
FKBP5,NM_001145775
SHOC1,NM_001080551
TMPRSS3,NM_001256317
CCDC78,NM_001031737
WIF1,NM_007191
KCTD3,NM_001319294
ST6GAL1,NM_001353916
CARTPT,NM_004291
CA1,NM_001128829
TANC1,NM_001145909
CHST9,NM_001243848
TNFRSF11B,NM_002546
GADD45A,NM_001199741
GRK5,NM_005308
RAB13,NM_001272038
SYCP3,NM_001177948
KCNJ13,NM_001172416
LIMK2,NM_001031801
ELK3,NM_001303511
C16orf86,NM_001012984
MAPRE2,NM_001143826
CAV3,NM_001234
WFDC1,NM_001282466
ZFP36,NM_003407
BCL2L14,NM_001370268
CTXN3,NM_001048252
ST8SIA1,NM_001304450
UBASH3B,NM_001363365
CYP39A1,NM_001278738
OSMR,NM_001168355
FXYD3,NM_001136007
GFAP,NM_001131019
COLEC12,NM_030781
ADAM12,NM_001288973
SLC39A14,NM_001128431
PTPN7,NM_001199797
TPST1,NM_003596
IL13RA1,NM_001560
HILPDA,NM_001098786
CDC7,NM_001134419
CNN3,NM_001286055
CCDC196,NM_001004331
CASC19,NR_120364
CNTNAP3C,XM_011545672
TNFRSF1A,NM_001065
CNTNAP3B,NM_001201380
SQOR,NM_001271213
WDR88,NM_173479
LRRC9,NM_001355272
SMAD9,NM_001127217
NUPR1,NM_001042483
PLSCR1,NM_001363872
RUNX1,NM_001001890
RETREG1,NM_001034850
IER5L,NM_203434
ANO6,NM_001025356
PIK3CD,NM_001350234
SUMO4,NM_001002255
TXNIP,NM_001313972
PROS1,NM_000313
IL1R1,NM_000877
ABCA7,NM_019112
DYRK3,NM_001004023
SAMD4A,NM_001161576
SPDYE21P,NA
PXDC1,NM_183373
SERPINI2,NM_001012303
EGLN3,NM_001308103
ACKR4,NM_016557
FAM20C,NM_020223
IL18,NM_001243211
PDE8B,NM_001029851
NOD1,NM_001354849
C5orf49,NA
CEACAM1,NM_001024912
CPNE8,NM_153634
ELL2,NM_012081
GMPR,NM_006877
RNF212B,NM_001282322
GNA14,NM_004297
CFAP47,NM_001304548
WDR49,NM_001348951
CRYZ,NM_001130042
TH2LCRR,NR_132124
GRID2IP,NM_001145118
IL1RAP,NM_001167928
RAI2,NM_001172732
PTPRR,NM_001207015
SERPING1,NM_000062
RASGEF1A,NM_001282862
ACTA2,NM_001141945
CPB2,NM_001278541
ABCC9,NM_001377273
P4HA3,NM_001288748
HPN,NM_001375441
ARHGEF3,NM_001128615
CHST6,NM_021615
PRKCQ,NM_001242413
BMX,NM_001320866
SOCS3,NM_001378932
GYG2,NM_001079855
BAG3,NM_004281
HGF,NM_000601
MAN1C1,NM_001289010
IFITM3,NM_021034
PSMB9,NM_002800
CXCL17,NM_198477
FNDC4,NM_022823
MAP3K6,NM_001297609
YTHDF1,NM_017798
APOL6,NM_030641
C1R,NM_001354346
C9orf153,NM_001010907
ICAM1,NM_000201
SERPINA3,NM_001085
GBP1,NM_002053
RFTN1,NM_015150
ID3,NM_002167
ACSM6,NM_207321
MCUB,NM_017918
VEPH1,NM_001167911
ATOH8,NM_032827
MEP1B,NM_001308171
CLDN11,NM_001185056
P2RY12,NM_022788
CD44,NM_000610
HS3ST3B1,NM_006041
ITPKC,NM_001411098
YBX3,NM_001145426
ZFYVE28,NM_001172656
ZIC4,NM_001168378
FZD4,NM_012193
GRAMD2A,NM_001012642
F3,NM_001178096
ADARB2,NM_018702
CLIC4,NM_013943
DGAT2L6,NM_198512
SERPINB1,NM_030666
EDNRA,NM_001166055
TNFRSF10B,NM_003842
PDZRN4,NM_001164595
TMEM255B,NM_001348663
ATP11A,NM_001405661
ACTN2,NM_001103
ACTN1,NM_001102
SOD2,NM_000636
PRSS51,XM_047422509
ETV6,NM_001413913
SLC38A4,NM_001143824
PNPLA3,NM_025225
TUSC7,NR_015391
TTLL6,NM_001130918
CRISPLD1,NM_001286777
RASL12,NM_001307930
MYH9,NM_002473
LRRC19,NM_022901
COL21A1,NM_001318751
TRIP10,NM_001288962
SLC3A1,NM_000341
FABP5,NM_001444
CHI3L1,NM_001276
GPR87,NM_023915
MATN2,NM_001317748
APOL3,NM_001393587
ANGPTL4,NM_001039667
IFI16,NM_001206567
EPS8L2,NM_022772
COL4A1,NM_001303110
PRSS23,NM_001293178
GALNT15,NM_001319051
BCO1,NM_017429
LSMEM1,NM_001134468
GPR171,NM_013308
CIITA,NM_000246
CDKN1A,NM_000389
PLPP4,NM_001030059
NUP210L,NM_001159484
DTX3L,NM_138287
GADD45B,NM_015675
PIM1,NM_001243186
CRYAB,NM_001289807
SULF1,NM_001128204
FRMPD3,NM_001388459
FAP,NM_001291807
GBP2,NM_004120
SHC1,NM_001130040
A4GALT,NM_001318038
PIM3,NM_001001852
HSPA1A,NM_005345
MAP3K14,NM_003954
LMOD1,NM_012134
JUNB,NM_002229
ARHGEF38,NM_001242729
HSPA1B,NM_005346
SLC28A2,NM_004212
HSPB1,NM_001540
SPRED3,NM_001039616
ART4,NM_001354646
VASN,NM_138440
IFITM2,NM_006435
PYGL,NM_001163940
IRF7,NM_001572
PTP4A3,NM_007079
CP,NM_000096
ARRDC3,NM_001329670
HSD11B1,NM_001206741
ZNF442,NM_001363774
RND3,NM_001254738
PIRT,NM_001101387
TRIM22,NM_001199573
KCNE4,NM_080671
NFIL3,NM_001289999
C1orf87,NM_152377
OXTR,NM_000916
GATD3A,NA
LDLR,NM_000527
BGN,NM_001711
DNAH11,NM_001277115
HSPH1,NM_001286503
GALNT16,NM_001168368
TMPRSS11A,NM_001114387
ADAMTS1,NM_006988
SHB,NM_003028
FOSL2,NM_005253
MAFIP,NM_001190825
WARS,NA
SMTN,NM_001207017
PDPN,NM_001006624
EMP1,NM_001423
ARID5A,NM_001319085
NAMPT,NM_005746
STK32A,NM_001112724
ARL17B,NM_001039083
RGS16,NM_002928
RASGEF1B,NM_001300735
DEC1,NA
