"Ensembl","Gene_Symbols"
"ENSG00000178980","SELENOW"
"ENSG00000089199","CHGB"
"ENSG00000232838","PET117"
"ENSG00000101443","WFDC2"
"ENSG00000124172","ATP5F1E"
"ENSG00000171858","RPS21"
"ENSG00000183036","PCP4"
"ENSG00000185608","MRPL40"
"ENSG00000250479","CHCHD10"
"ENSG00000099977","DDT"
"ENSG00000184076","UQCR10"
"ENSG00000187051","RPS19BP1"
"ENSG00000183172","SMDT1"
"ENSG00000011201","ANOS1"
"ENSG00000182287","AP1S2"
"ENSG00000126756","UXT"
"ENSG00000131174","COX7B"
"ENSG00000184515","BEX5"
"ENSG00000180964","TCEAL8"
"ENSG00000182916","TCEAL7"
"ENSG00000198918","RPL39"
"ENSG00000125356","NDUFA1"
"ENSG00000180879","SSR4"
