Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_UV_RESPONSE_DN	46	0.0	0.0	0.0	0.0	0.3684637062074711	23.34738963575456
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	49	0.0	0.0	0.0	0.0	0.9468503045149094	11.79986648551011
HALLMARK_KRAS_SIGNALING_DN	50	0.1	0.17857142857142858	0.0	0.0	0.18607225223714619	11.943234914657232
HALLMARK_FATTY_ACID_METABOLISM	50	0.0489	0.10958333333333334	0.0	0.0	0.6191910923780148	12.02549362761054
HALLMARK_HEME_METABOLISM	51	0.5	0.5952380952380952	0.0	0.0	0.6113397370381353	11.97285069340434
HALLMARK_MYOGENESIS	51	1.0	1.0	0.0	0.0	0.36749598158828534	11.939322548622188
HALLMARK_COMPLEMENT	52	0.8	0.8695652173913043	0.0	0.0	0.43792822592029207	11.963319144201561
HALLMARK_APICAL_JUNCTION	54	0.3	0.4166666666666667	0.0	0.0	0.15939279904706127	13.38016482433212
HALLMARK_G2M_CHECKPOINT	54	0.1	0.17857142857142858	0.0	0.0	0.627953399690711	12.385820138849166
HALLMARK_APOPTOSIS	55	0.2	0.3125	0.0	0.0	0.6224088546799453	12.014075615995978
HALLMARK_IL2_STAT5_SIGNALING	56	0.5	0.5952380952380952	0.0	0.0	0.39588959556239	10.82061530567045
HALLMARK_KRAS_SIGNALING_UP	57	0.016	0.05714285714285714	0.0	0.0	0.40569373024869876	9.867345425322682
HALLMARK_XENOBIOTIC_METABOLISM	57	0.3289	0.43276315789473685	0.0	0.0	0.4793358497667155	11.573570728435993
HALLMARK_MITOTIC_SPINDLE	57	0.139	0.2316666666666667	0.0	0.0	0.10267171336152614	13.292448374798763
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	59	0.6	0.6818181818181818	0.0	0.0	0.3093275662089784	11.077285584257659
HALLMARK_ESTROGEN_RESPONSE_LATE	60	0.5	0.5952380952380952	0.0	0.0	0.46313748146028993	11.421674251666897
HALLMARK_DNA_REPAIR	66	0.0	0.0	0.0	0.0	0.8634377914664136	11.787103459325271
HALLMARK_ESTROGEN_RESPONSE_EARLY	68	0.1	0.17857142857142858	0.0	0.0	0.1335897475695052	11.631645154651476
HALLMARK_P53_PATHWAY	69	0.0207	0.06361111111111112	0.0	0.0	0.6518102335898335	11.802313338390201
HALLMARK_E2F_TARGETS	69	0.0	0.0	0.0	0.0	0.7158804406620618	12.235348920487867
HALLMARK_GLYCOLYSIS	71	0.0526	0.10958333333333334	0.0	0.0	0.45318603237280874	11.815267683433854
HALLMARK_TNFA_SIGNALING_VIA_NFKB	73	0.011	0.04583333333333333	0.0	0.0	0.637164807457372	11.148108233060755
HALLMARK_UV_RESPONSE_UP	74	0.0	0.0	0.0	0.0	0.7810086871649048	11.858050963143416
HALLMARK_HYPOXIA	74	0.0832	0.15999999999999998	0.0	0.0	0.5548772358128566	11.972565647267299
HALLMARK_ADIPOGENESIS	74	0.0	0.0	0.0	0.0	0.7894101719577612	11.769852307523468
HALLMARK_MTORC1_SIGNALING	88	0.0	0.0	0.0	0.0	0.7643077425282562	12.037932910366166
HALLMARK_MYC_TARGETS_V1	106	0.0	0.0	0.0	0.0	0.9826606843895698	11.682245944357499
HALLMARK_OXIDATIVE_PHOSPHORYLATION	113	0.0	0.0	0.0	0.0	0.9547609853507257	11.625563693456833
