NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_26	TGFB1	transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]	1930	0.5828875303268433	0.5353461	No	
row_27	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	2154	0.5289910435676575	0.5165799	No	
row_28	CDKN2A	cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]	2250	0.5066264867782593	0.5169336	No	
row_29	GADD45A	growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]	2318	0.49352312088012695	0.52122605	No	
row_30	PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	2550	0.4498332440853119	0.49887398	No	
row_31	CDC26	cell division cycle 26 [Source:HGNC Symbol;Acc:HGNC:17839]	2657	0.432153582572937	0.4953171	No	
row_32	GADD45B	growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]	2941	0.3820236623287201	0.46291536	No	
row_33	E2F1	E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]	3301	0.33148983120918274	0.4172672	No	
row_34	MAD2L2	mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]	3339	0.3257835805416107	0.42121786	No	
row_35	PCNA	proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]	3383	0.3191554546356201	0.42404443	No	
row_36	CDKN2C	cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]	3494	0.30173370242118835	0.41599843	No	
row_37	MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	3873	0.25213319063186646	0.36505833	No	
row_38	MCM3	minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]	4201	0.21078617870807648	0.32077357	No	
row_39	GADD45G	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]	4408	0.18536099791526794	0.2944359	No	
row_40	CCNE1	cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]	5015	0.12436265498399734	0.20446394	No	
row_41	CCND3	cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]	5032	0.12279248237609863	0.20563552	No	
row_42	TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	5102	0.11631590873003006	0.1984232	No	
row_43	CDK6	cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]	5212	0.10601026564836502	0.18472263	No	
row_44	ANAPC11	anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]	5233	0.10427673161029816	0.1847264	No	
row_45	MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	5329	0.09493950009346008	0.17286108	No	
row_46	TGFB2	transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]	5341	0.09415284544229507	0.17395543	No	
row_47	SKP2	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	5436	0.08674199134111404	0.16200136	No	
row_48	CDC14B	cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]	5539	0.078463114798069	0.1485651	No	
row_49	CHEK2	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]	5713	0.062417954206466675	0.123678885	No	
row_50	CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	6169	0.030195146799087524	0.054250512	No	
