"Ensembl","Gene_Symbols"
"ENSG00000013297","CLDN11"
"ENSG00000214226","C17orf67"
"ENSG00000122644","ARL4A"
"ENSG00000160691","SHC1"
"ENSG00000177106","EPS8L2"
"ENSG00000127445","PIN1"
"ENSG00000165023","DIRAS2"
"ENSG00000005249","PRKAR2B"
"ENSG00000137726","FXYD6"
"ENSG00000187094","CCK"
"ENSG00000103316","CRYM"
"ENSG00000179271","GADD45GIP1"
"ENSG00000082397","EPB41L3"
"ENSG00000177432","NAP1L5"
"ENSG00000117228","GBP1"
"ENSG00000072110","ACTN1"
"ENSG00000128274","A4GALT"
"ENSG00000121210","TMEM131L"
"ENSG00000125733","TRIP10"
"ENSG00000185736","ADARB2"
"ENSG00000164687","FABP5"
"ENSG00000168159","RNF187"
"ENSG00000131370","SH3BP5"
"ENSG00000181215","C4orf50"
"ENSG00000006062","MAP3K14"
"ENSG00000203805","PLPP4"
"ENSG00000121005","CRISPLD1"
"ENSG00000142686","C1orf216"
"ENSG00000072041","SLC6A15"
"ENSG00000117318","ID3"
"ENSG00000157168","NRG1"
"ENSG00000168824","NSG1"
"ENSG00000071082","RPL31"
"ENSG00000154162","CDH12"
"ENSG00000171224","FAM241B"
"ENSG00000103175","WFDC1"
"ENSG00000132932","ATP8A2"
"ENSG00000162975","KCNF1"
"ENSG00000147234","FRMPD3"
"ENSG00000248905","FMN1"
"ENSG00000118785","SPP1"
"ENSG00000125430","HS3ST3B1"
"ENSG00000121769","FABP3"
"ENSG00000127585","FBXL16"
"ENSG00000291237","SOD2"
"ENSG00000168481","LGI3"
"ENSG00000103710","RASL12"
"ENSG00000005059","MCUB"
"ENSG00000179583","CIITA"
"ENSG00000015592","STMN4"
"ENSG00000108691","CCL2"
"ENSG00000133048","CHI3L1"
"ENSG00000196976","LAGE3"
"ENSG00000174514","MFSD4A"
"ENSG00000078098","FAP"
"ENSG00000225465","RFPL1S"
"ENSG00000182492","BGN"
"ENSG00000155052","CNTNAP5"
"ENSG00000176490","DIRAS1"
"ENSG00000183828","NUDT14"
"ENSG00000184497","TMEM255B"
"ENSG00000137573","SULF1"
"ENSG00000167772","ANGPTL4"
"ENSG00000187498","COL4A1"
"ENSG00000132561","MATN2"
"ENSG00000204071","TCEAL6"
"ENSG00000185507","IRF7"
"ENSG00000170091","NSG2"
"ENSG00000185201","IFITM2"
"ENSG00000188766","SPRED3"
"ENSG00000144331","ZNF385B"
"ENSG00000185518","SV2B"
"ENSG00000002746","HECW1"
"ENSG00000182674","KCNB2"
"ENSG00000104490","NCALD"
"ENSG00000118402","ELOVL4"
"ENSG00000176406","RIMS2"
"ENSG00000165379","LRFN5"
"ENSG00000089199","CHGB"
"ENSG00000166862","CACNG2"
"ENSG00000186310","NAP1L3"
"ENSG00000095370","SH2D3C"
"ENSG00000160932","LY6E"
"ENSG00000139915","MDGA2"
"ENSG00000125355","TMEM255A"
"ENSG00000151617","EDNRA"
"ENSG00000129355","CDKN2D"
"ENSG00000073331","ALPK1"
"ENSG00000113369","ARRDC3"
"ENSG00000198010","DLGAP2"
"ENSG00000145526","CDH18"
"ENSG00000206579","XKR4"
"ENSG00000163431","LMOD1"
"ENSG00000196083","IL1RAP"
"ENSG00000178695","KCTD12"
"ENSG00000181191","PJA1"
"ENSG00000171435","KSR2"
"ENSG00000174469","CNTNAP2"
"ENSG00000165966","PDZRN4"
"ENSG00000242173","ARHGDIG"
"ENSG00000101489","CELF4"
"ENSG00000165030","NFIL3"
"ENSG00000023572","GLRX2"
"ENSG00000078328","RBFOX1"
"ENSG00000198342","ZNF442"
"ENSG00000124762","CDKN1A"
"ENSG00000162598","C1orf87"
"ENSG00000198626","RYR2"
"ENSG00000167037","SGSM1"
"ENSG00000151952","TMEM132D"
"ENSG00000184305","CCSER1"
"ENSG00000163565","IFI16"
"ENSG00000204389","HSPA1A"
"ENSG00000142185","TRPM2"
"ENSG00000187730","GABRD"
"ENSG00000115963","RND3"
"ENSG00000105649","RAB3A"
"ENSG00000185760","KCNQ5"
"ENSG00000116161","CACYBP"
"ENSG00000107796","ACTA2"
"ENSG00000165434","PGM2L1"
"ENSG00000112232","KHDRBS2"
"ENSG00000162817","C1orf115"
"ENSG00000108684","ASIC2"
"ENSG00000132274","TRIM22"
"ENSG00000186472","PCLO"
"ENSG00000047457","CP"
"ENSG00000204388","HSPA1B"
"ENSG00000233670","PIRT"
"ENSG00000184611","KCNH7"
"ENSG00000074317","SNCB"
"ENSG00000114767","RRP9"
"ENSG00000128564","VGF"
"ENSG00000163046","ANKRD30BL"
"ENSG00000091972","CD200"
"ENSG00000125743","SNRPD2"
"ENSG00000108018","SORCS1"
"ENSG00000133019","CHRM3"
"ENSG00000171951","SCG2"
"ENSG00000187323","DCC"
"ENSG00000162981","LRATD1"
"ENSG00000157680","DGKI"
"ENSG00000221866","PLXNA4"
"ENSG00000196090","PTPRT"
"ENSG00000166448","TMEM130"
"ENSG00000166922","SCG5"
"ENSG00000105835","NAMPT"
"ENSG00000117600","PLPPR4"
"ENSG00000184672","RALYL"
"ENSG00000187950","OVCH1"
"ENSG00000158526","TSR2"
"ENSG00000182256","GABRG3"
"ENSG00000068615","REEP1"
"ENSG00000140105","WARS"
"ENSG00000166823","MESP1"
"ENSG00000183780","SLC35F3"
"ENSG00000053438","NNAT"
"ENSG00000100626","GALNT16"
"ENSG00000174482","LINGO2"
"ENSG00000138798","EGF"
"ENSG00000067606","PRKCZ"
"ENSG00000167654","ATCAY"
"ENSG00000142627","EPHA2"
"ENSG00000133878","DUSP26"
"ENSG00000179841","AKAP5"
"ENSG00000162645","GBP2"
"ENSG00000184347","SLIT3"
"ENSG00000131773","KHDRBS3"
"ENSG00000162783","IER5"
"ENSG00000124140","SLC12A5"
"ENSG00000204677","FAM153CP"
"ENSG00000165061","ZMAT4"
"ENSG00000189108","IL1RAPL2"
"ENSG00000148798","INA"
"ENSG00000175874","CREG2"
"ENSG00000072657","TRHDE"
"ENSG00000117114","ADGRL2"
"ENSG00000099860","GADD45B"
"ENSG00000237515","SHISA9"
"ENSG00000154734","ADAMTS1"
"ENSG00000171223","JUNB"
"ENSG00000159784","FAM131B"
"ENSG00000180914","OXTR"
"ENSG00000225746","MEG8"
"ENSG00000185008","ROBO2"
"ENSG00000144619","CNTN4"
"ENSG00000198598","MMP17"
"ENSG00000260001","TGFBR3L"
"ENSG00000178531","CTXN1"
"ENSG00000170396","ZNF804A"
"ENSG00000132821","VSTM2L"
"ENSG00000075426","FOSL2"
"ENSG00000240583","AQP1"
"ENSG00000170381","SEMA3E"
"ENSG00000128567","PODXL"
"ENSG00000089169","RPH3A"
"ENSG00000196581","AJAP1"
"ENSG00000135333","EPHA7"
"ENSG00000101638","ST8SIA5"
"ENSG00000100285","NEFH"
"ENSG00000136531","SCN2A"
"ENSG00000179958","DCTPP1"
"ENSG00000134013","LOXL2"
