GENE_SYMBOLS,refseq_ids
WDR1,NM_005112
ANKRD55,NM_001039935
RPS14,NM_001025070
HEY1,NM_001040708
RPLP2,NM_001004
POMP,NM_015932
PYDC1,NM_152901
ATP5MC1,NM_001002027
LSR,NM_001260489
CHCHD10,NM_001301339
TCEAL8,NM_001006684
TMEM33,NM_018126
KIAA1211,NA
TSTD1,NM_001113205
TRAPPC2B,NM_001355204
GLRX5,NM_016417
NRN1,NM_001278710
FIS1,NM_016068
POLE3,NM_001278255
ITGB1-DT,NR_184020
SAC3D1,NM_001367485
KLC2,NM_001134774
BLOC1S1,NM_001487
ZFP36L1,NM_001244698
IFI27L2,NM_032036
PSMB10,NM_002801
PSMB6,NM_001270481
SEH1L,NM_001013437
LSM7,NM_016199
ZNF440,NM_152357
RPLP1,NM_001003
ZNF622,NM_033414
C9orf16,NA
ISCA2,NM_001272007
RPL38,NM_000999
PCP4,NM_006198
TOMM22,NM_020243
RPL36A,NM_001199972
KRTAP5-11,NM_001005405
NME2,NM_001018137
ZNF502,NM_001134440
MRPL2,NM_001300848
PLCXD3,NM_001005473
RPL12,NM_000976
SPOCK2,NM_001134434
RPS2,NM_002952
RPL18,NM_000979
ATP5IF1,NM_016311
FBXW5,NM_018998
CRIM1-DT,NR_037631
RPL9,NM_000661
ANKRD40,NM_052855
UBL5,NM_001048241
ILVBL,NM_006844
SLC7A9,NM_001126335
EGR1,NM_001964
OST4,NM_001134693
FOSL2,NM_005253
HS3ST1,NM_005114
LYNX1,NM_001356370
CHGB,NM_001819
ABRACL,NM_021243
RPL24,NM_000986
LAMTOR5,NM_001382293
BGLAP,NM_199173
THSD7B,NM_001080427
RPL37A,NM_000998
RPL32,NM_000994
TMA7,NM_001329417
RPL35A,NM_000996
COX7C,NM_001867
HCRTR2,NM_001384272
THEMIS,NM_001010923
ATP5MF,NM_001003713
UPK3BL1,NM_001114403
SURF6,NM_001278942
PHPT1,NM_001135860
ACCS,NM_001127219
TMEM258,NM_014206
RPS26,NM_001029
GPR12,NM_005288
GCHFR,NM_005258
RSL24D1,NM_016304
COX4I1,NM_001318786
PIPOX,NM_016518
TGFBR3L,NM_001195259
RPS5,NM_001009
NDUFA6,NM_002490
TCEAL7,NM_001348258
ZBTB33,NM_001184742
ADRA2C,NM_000683
TSBP1,NM_001286474
RNASEK,NM_001004333
ELOC,NM_001204857
MMP15,NM_002428
SLC28A2,NM_004212
ORAI3,NM_152288
ATP5PF,NM_001003696
