GENE_SYMBOLS,refseq_ids
EPHX2,NM_001256482
FBXO16,NM_001258211
RAB11FIP1,NM_001002233
XKR4,NM_052898
RIPK2,NM_001375360
STK3,NM_001256312
DEPTOR,NM_001283012
NAPRT,NM_001286829
UNC13B,NM_001330653
ZBTB5,NM_014872
FRMPD1,NM_001371223
ANKRD20A4,NA
FXN,NM_000144
MAMDC2,NM_001347990
ROR2,NM_001318204
MRPL50,NM_019051
PTPN3,NM_001145368
DAB2IP,NM_001395010
LHX2,NM_004789
RALGPS1,NM_001190728
WDR34,NA
NUP214,NM_001318324
ANKRD16,NM_001009941
DHTKD1,NM_018706
MKX,NM_001242702
AGAP9,NM_001190810
HNRNPH3,NM_001322434
PCBD1,NM_000281
GOLGA7B,NM_001010917
ENTPD7,NM_001349962
GBF1,NM_001199378
CUEDC2,NM_024040
WBP1L,NM_001083913
CASC2,NM_178816
FGFR2,NM_000141
LHPP,NM_001167880
SCART1,NM_001033584
IFITM3,NM_021034
NCR3LG1,NM_001009913
RCN1,NM_002901
KBTBD4,NM_001318716
TNKS1BP1,NM_033396
TMEM132A,NM_017870
C11orf95,NA
BAD,NM_004322
CHKA,NM_001277
ANO1,NM_001378092
PANX1,NM_015368
ANKRD49,NM_017704
SESN3,NM_001271594
ARHGAP42,NM_001367945
ZPR1,NM_001317086
UBASH3B,NM_001363365
GRAMD1B,NM_001286563
HEPN1,NM_001037558
NRIP2,NM_031474
LMO3,NM_001001395
ETNK1,NM_001039481
TWF1,NM_001242397
SLC38A2,NM_001307936
ASIC1,NM_001095
ACVR1B,NM_001412774
RBMS2,NM_001414459
TMEM19,NM_018279
ATXN7L3B,NM_001136262
CFAP54,NM_001306084
GIT2,NM_001135213
PLBD2,NM_001159727
KSR2,NM_173598
WDR66,NA
KNTC1,NM_014708
ATP8A2,NM_001313741
FRY,NM_001411012
PDS5B,NM_015032
SUPT20H,NM_001014286
KBTBD6,NM_152903
LACC1,NM_001128303
RUBCNL,NM_001286761
MYO16,NM_001198950
FKBP3,NM_002013
GCH1,NM_000161
RTN1,NM_001243115
AKAP5,NM_004857
PLEKHH1,NM_020715
SLC8A3,NM_001130417
LIN52,NM_001024674
ACYP1,NM_001107
SPATA7,NM_001040428
SLC24A4,NM_001378620
TRAF3,NM_001199427
OTUD7A,NM_001329907
LPCAT4,NM_153613
IVD,NM_001159508
UNC13C,NM_001080534
FAM81A,NM_152450
IGDCC4,NM_020962
CORO2B,NM_001190456
ADPGK,NM_001365223
PTPN9,NM_002833
DNAJA4,NM_001130182
ADAMTSL3,NM_001301110
DET1,NM_001144074
KIF7,NM_198525
FURIN,NM_001289823
ST8SIA2,NM_001330416
NR2F2,NM_001145155
SYNGR3,NM_004209
ERVK13-1,NM_001012731
RBFOX1,NM_001142333
CLEC16A,NM_001243403
SHISA9,NM_001145204
IQCK,NM_001305121
ERI2,NM_001142725
DCUN1D3,NM_173475
PRR14,NM_001320464
C16orf87,NM_001001436
CYLD,NM_001042355
THAP11,NM_020457
TANGO6,NM_024562
DDX19B,NM_001014449
MC1R,NM_002386
ARRB2,NM_001257328
KCNAB3,NM_004732
SLC47A1,NM_018242
MYO19,NM_001033579
GSDMB,NM_001042471
P3H4,NM_006455
COASY,NM_001042529
NBR2,NM_005821
DCAKD,NM_001128631
SLC39A11,NM_001159770
RPTOR,NM_001163034
CYBC1,NM_001033046
USP14,NM_001037334
PTPN2,NM_001207013
CCDC178,NM_001105528
ASXL3,NM_030632
SYT4,NM_020783
ZNF236-DT,NR_040024
MBP,NM_001025081
NFIC,NM_001245002
ZFR2,NM_001145640
PRR36,NM_001080403
ZNF562,NM_001130031
ZNF564,NM_144976
DHPS,NM_001206974
ZNF14,NM_021030
ZNF708,NM_001297560
ZNF91,NM_001300951
CCNE1,NM_001238
PPP1R14A,NM_001243947
FAM98C,NM_001351675
PSMC4,NM_006503
COQ8B,NM_001142555
APOE,NM_000041
OPA3,NM_001017989
VRK3,NM_001025778
ZNF582,NM_001320371
ZNF460,NM_001330622
ZNF134,NM_003435
TRIM28,NM_005762
CHMP2A,NM_014453
PCED1A,NM_001271168
PCNA,NM_002592
CDK5RAP1,NM_001278167
PHF20,NM_016436
ZHX3,NM_001384315
TOX2,NM_001098796
SLC13A3,NM_001011554
PCMTD2,NM_001104925
RBM11,NM_001320602
S100B,NM_006272
C22orf39,NM_001166242
DGCR6L,NM_033257
NF2,NM_000268
SEC14L2,NM_001204204
SLC25A17,NM_001282726
TBC1D22A,NM_001284303
PIM3,NM_001001852
CPT1B,NM_001145134
ZBED1,NM_001171135
PHKA2,NM_000292
KLHL15,NM_030624
ZXDB,NM_007157
HDAC8,NM_001166418
MAGT1,NM_001367916
SH3BGRL,NM_003022
ARMCX6,NM_001009584
TCEAL9,NM_001006612
RAB40A,NM_080879
FAM199X,NM_207318
HTR2C,NM_000868
KLHL13,NM_001168299
FMR1,NM_001185075
