Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ALLOGRAFT_REJECTION	45	1.0	1.0	0.0	0.0	0.27174985140930963	12.054394526618037
HALLMARK_UV_RESPONSE_DN	50	0.0	0.0	0.0	0.0	0.36596840866094943	23.345335312446572
HALLMARK_KRAS_SIGNALING_DN	52	0.0527	0.11292857142857142	2.0E-4	0.0012000000000000001	0.14056131336401465	10.66714347722015
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	54	0.0	0.0	0.0	0.0	0.9103130448063019	11.752196632747175
HALLMARK_HEME_METABOLISM	55	0.0474	0.10938461538461537	0.0	0.0	0.6372450944310607	11.905051304972153
HALLMARK_KRAS_SIGNALING_UP	56	0.1	0.16666666666666669	0.0	0.0	0.35590008365305237	9.671489821802757
HALLMARK_COMPLEMENT	56	0.3	0.4285714285714286	0.0	0.0	0.4631752971647471	11.646811210786433
HALLMARK_APICAL_JUNCTION	58	0.1	0.16666666666666669	0.0	0.0	0.11199116494898058	12.362081840296874
HALLMARK_MYOGENESIS	58	1.0	1.0	0.0	0.0	0.3374667172241483	11.734299590370387
HALLMARK_MITOTIC_SPINDLE	60	0.0806	0.151125	0.0	0.0	0.05353879097956793	13.958920164427045
HALLMARK_APOPTOSIS	60	0.0972	0.16666666666666669	0.0	0.0	0.5788597076484666	11.762521749536868
HALLMARK_FATTY_ACID_METABOLISM	61	0.0161	0.04390909090909091	0.0	0.0	0.6403478340770306	11.968791326929924
HALLMARK_XENOBIOTIC_METABOLISM	62	0.3	0.4285714285714286	0.0	0.0	0.4493956180157601	11.579837618327385
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	63	0.3	0.4285714285714286	0.0	0.0	0.2067420314201634	10.250183002023052
HALLMARK_ESTROGEN_RESPONSE_LATE	64	0.8	0.8275862068965517	0.0	0.0	0.4054080056907602	11.499536795839235
HALLMARK_IL2_STAT5_SIGNALING	65	0.8	0.8275862068965517	0.0	0.0	0.3408013956203534	11.072846906945138
HALLMARK_G2M_CHECKPOINT	65	0.0039	0.014624999999999999	0.0	0.0	0.5840836841337746	12.399995607443227
HALLMARK_P53_PATHWAY	69	0.0076	0.024600000000000004	0.0	0.0	0.5989772372187109	11.739440800851506
HALLMARK_DNA_REPAIR	70	0.0	0.0	0.0	0.0	0.8466708187609259	11.688028641913998
HALLMARK_ESTROGEN_RESPONSE_EARLY	73	0.2	0.30000000000000004	0.0	0.0	0.15511062667146092	11.628982790626022
HALLMARK_E2F_TARGETS	77	0.0	0.0	0.0	0.0	0.7174465836188614	12.197849950291813
HALLMARK_TNFA_SIGNALING_VIA_NFKB	78	7.0E-4	0.00525	0.0	0.0	0.6218427561072615	10.99506868125219
HALLMARK_GLYCOLYSIS	78	0.3399	0.4635	0.0	0.0	0.38948799818310664	11.581240754731503
HALLMARK_HYPOXIA	78	0.0635	0.127	0.0	0.0	0.5212293888944123	11.956385977543396
HALLMARK_UV_RESPONSE_UP	79	1.0E-4	0.0015	0.0	0.0	0.7682712958003337	11.827919634737588
HALLMARK_ADIPOGENESIS	81	0.0	0.0	0.0	0.0	0.7095850518167931	11.643666804947339
HALLMARK_MTORC1_SIGNALING	94	0.0	0.0	0.0	0.0	0.773485494506393	12.025407446896226
HALLMARK_MYC_TARGETS_V1	115	0.0	0.0	0.0	0.0	0.9750246797819896	11.734244294119794
HALLMARK_OXIDATIVE_PHOSPHORYLATION	118	0.0	0.0	0.0	0.0	0.9576813821915132	11.654937211143482
