"Symbol","Uniprot","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ACTR3B","Q9P1U1","0.987296311693908","220.789490650709","0.452585552443554","0.01124768259187","184.257537533178","121.643573788379",0.721582228407647,1
"USP11","P51784","1.64255816587552","302.664571568003","0.0154097596827601","0.0242831781919655","301.885580769168","-21.7011291435524",0.132904925122613,1
"CORO7","P57737","3.60657838412048","103.960888292411","0.261525492592809","0.0103490994859599","-46.6171068095807","-92.9231491462233",0.567340421743534,1
"NPLOC4","Q8TAT6","6.27203594485228","174.56860661292","0.165099092576858","0.0102099571092024","-1.94628832222392","174.557756563675",0.460251269852147,1
"INSR","P06213","4.63743143651214","61.08819523853","0.327721538350726","0.0087443029609908","-60.916659490922","-4.57473430570762",0.631165581440753,1
"CSMD2","Q7Z408","0.772435237163965","11.9292966723718","0.910445184928944","0.00275829917860617","8.32523492445015","8.54392079493809",0.960342693714197,1
"TENM3","Q9P273","1.72834577202447","43.4579328763547","0.109940914861743","0.0152863303399959","42.9196949360645","-6.81848344435277",0.37442603722803,1
"NAP1L1","P55209","1.85372286228679","58.4768767756971","0.867189120876641","0.00484898703355076","56.1519858162384","-16.3248156600013",0.939184447751916,1
"RPLP0","P05388","2.8148553334681","287.358868774281","0.422455113116762","0.00839140313407226","92.2291725721419","-272.156019940571",0.700997183085579,1
"NIPSNAP2","O75323","4.64410121658858","429.897153023759","0.317058768803296","0.0131266942751831","-428.895190260702","-29.3339044310435",0.622330374134377,1
"ARHGEF6","Q15052","4.46843098228707","239.388250978272","3.3532033105426e-05","0.0266300975279046","-232.299855324368","-57.8231088987227",0.00391073592068356,0.262019306685799
"CHORDC1","Q9UHD1","4.32641954332522","666.83286185693","0.237628595635956","0.0288260561099605","-617.776579713429","-251.034187332881",0.545965847191814,1
"CPE","P16870","5.78980830739131","878.724171524246","0.016812016369533","0.0284394152947538","-416.166260440994","773.926232461164",0.139755989341247,1
"ASRGL1","Q7L266","5.07930464052568","275.802309092937","0.696830375157431","0.0113497975185607","-257.444425861439","98.940796913457",0.858837941873843,1
"GRM3","Q14832","1.97211354306055","538.491184948763","0.107276173471968","0.0198281767300786","495.706577800258","-210.351479655076",0.369601419537018,1
"SGSM1","Q2NKQ1","6.04534458230857","323.05501505512","0.0221735246642707","0.0228180207560243","-76.1132760242687","313.960685381334",0.164543135542841,1
"RPSA","P08865","2.0033860708676","242.76816826218","0.243481518683684","0.0136611565649377","220.405120601263","-101.77409461212",0.552717024383605,1
"SORCS2","Q96PQ0","2.53106082498382","299.176759704128","0.00445196737845877","0.0288357785230401","171.519021027","-245.128454025641",0.0658978318888331,1
"CPT2","P23786","2.568732034401","813.666996989523","0.283528921693549","0.0258983476545517","441.038590861409","-683.768194171776",0.59016915133548,1
"VPS52","Q8N1B4","1.71792925108865","79.0597016127124","0.646117246459936","0.00440747442791858","78.2054982110845","-11.5903610231599",0.831345325841913,1
"HIBADH","P31937","4.79284600635388","116.833313107439","0.649882690745812","0.00760374718780067","-116.455366582345","9.38992256796157",0.833445485883436,1
"PRPSAP1","Q14558","0.592865407017811","184.422889037401","0.0275361819739282","0.0174286141628559","103.044393178077","152.94984483635",0.183746990558732,1
"ADGRB3","O60242","2.66934276499474","78.2072274051887","0.3302906132849","0.00980532548573966","35.5757691023477","-69.6472186895022",0.632499389803799,1
"RABGGTA","Q92696","1.26573526506792","507.793414659915","0.0132713247334309","0.0166378674168463","484.347889091093","152.516472241455",0.121802169670184,1
"FBXO2","Q9UK22","1.80605319564772","384.330335927636","0.24547070820542","0.0194767922988081","373.743764328316","-89.5846289267857",0.55452677476645,1
"PCSK2","P16519","5.68715338980616","306.465458229397","0.00193574038750741","0.0382295773609836","-172.038380287874","253.621514851716",0.0391492957093406,1
"BCAM","P50895","4.07996051595168","196.648646446725","0.631971443502193","0.0113032761338665","-158.615698954525","-116.240054174526",0.822960405115841,1
"ATP5PF","P18859","4.26407500322407","572.408728443275","0.175606896107702","0.0169118951136786","-515.842830808435","-248.108698560907",0.474398863489188,1
"HECTD3","Q5T447","0.227988101973932","59.9447289884709","0.383495387873019","0.00732445433847416","13.5485965062026","58.393544730675",0.672041480340832,1
"ATP6V1D","Q9Y5K8","2.53268427338806","331.955205874203","0.608490322248159","0.00851489951477724","189.869207480956","-272.293853690343",0.810176580536791,1
"CAPZB","P47756","6.03804471102382","701.737652005822","0.02279185241288","0.0115545526913191","-170.30661947012","680.757950821952",0.166289014709845,1
"SSB","P05455","5.02272701302973","278.229223473438","0.507645966977584","0.00764724604033171","-264.938323563472","84.9657901864587",0.757433309209598,1
"SRP54","P61011","4.06866709331065","159.519702299341","0.304116696888034","0.010208469984934","-127.594627638081","-95.7399938352287",0.609517046214024,1
"AKR7A2","O43488","2.38734492759063","45.3369999836857","0.988677118384041","0.00140820092176005","31.0440852535177","-33.041009946626",0.99498724282247,1
"ARF5","P84085","2.8933036989755","90.9790630588727","0.841415676834134","0.00586397235776889","22.3577176104137","-88.1891284588035",0.927442661116353,1
"GNG3","P63215","5.15958718820909","689.334215364568","0.0657980403638623","0.0218104387623807","-621.546639295379","298.096352968137",0.28702517294126,1
"UBXN6","Q9BZV1","1.7404564539627","196.937946489235","0.26359393772649","0.0121430009095453","194.110352902756","-33.2524534939043",0.568984262263755,1
"APOE","P02649","5.20273980803732","559.276286847144","0.786136824683636","0.0136411707640981","-493.375473249473","263.383005194694",0.903895401424063,1
"ABCB1","P08183","4.60908943086241","201.115570905771","0.0661244127361927","0.0247949154759913","-200.043493033281","-20.7382196872811",0.287692740044883,1
"ANXA1","P04083","3.98735303639178","934.206943572428","0.102274959590043","0.0541963780279578","-699.231089299291","-619.530868622592",0.359961547031779,1
"SORT1","Q99523","5.38802591143786","328.268867458715","0.0743009390208023","0.018184612693989","-256.151078262208","205.297526647877",0.305636218087424,1
"MAST4","O15021","2.60925431041256","136.298484019712","0.41076048818616","0.0142803800462055","69.1782269111416","-117.437854491226",0.692338752089442,1
"WDR13","Q9H1Z4","1.34452164666154","133.275302227708","0.103171571199085","0.00981831229540571","129.877971632424","29.9001449584166",0.36135484417286,1
"PRMT5","O14744","5.99986068164098","166.854988184128","0.280484863178755","0.00795215650760922","-46.6441892810147","160.202704996646",0.587431023607583,1
"SLTM","Q9NWH9","4.47971201293729","171.671409288115","0.00437447537173174","0.0232819631461239","-167.045314347429","-39.5845389203426",0.0651088581994511,1
"AGAP3","Q96P47","0.392970280977941","81.7813810047256","0.726394809181941","0.00519656630707284","31.3168692070919","75.5476537167502",0.873113558162574,1
"ICA1","Q05084","4.86195614488041","194.733457205705","0.228511599537491","0.00936615509330007","-192.559388129295","29.0172603558288",0.535409187042265,1
"NWD2","Q9ULI1","1.52286313666031","114.893951011791","0.0471898584164087","0.0201738009536144","114.761986643758","5.50512494661905",0.241323006325797,1
"ACSL1","P33121","4.42687043399263","305.563957637065","0.0234106184350477","0.0211119457743067","-293.193424014402","-86.0636294931656",0.168910962559061,1
"RGS7","P49802","2.06582182238851","281.80289575984","0.466984467937237","0.00998286457715263","247.974317554139","-133.87161720167",0.733323278227808,1
"UBE3C","Q15386","1.22712664301156","87.3233016566656","0.440100148728981","0.0070579844938161","82.2170303991033","29.4231018856602",0.71362161489277,1
"PDZD8","Q8NEN9","3.2689267667991","31.2387088030976","0.491068882046687","0.00629857235402647","-3.96701279461165","-30.9857989597188",0.748140425874988,1
"NEMF","O60524","2.67975064971285","313.407519854401","0.00321502075695767","0.0222756584067926","139.653728007016","-280.572824334483",0.0536798551172377,1
"RNF213","Q63HN8","5.1228424631169","17.2603061434732","0.678729297328559","0.00774985880275681","-15.8266645296279","6.88729685965649",0.848909759779629,1
"DNAJA4","Q8WW22","6.03889772204042","458.845688370469","0.12692793235021","0.023263296875464","-110.978768877205","445.222504591434",0.401869879815454,1
"DHX36","Q9H2U1","1.76222263756331","58.6760078090611","0.225976478730959","0.0105708241239301","57.6042239207636","-11.1636588489406",0.53240553925261,1
"TRAPPC11","Q7Z392","1.85746037205791","47.3124767012476","0.46934512477936","0.00565473263728843","45.3817711747842","-13.377791172149",0.734906218039084,1
"KCTD12","Q96CX2","5.02906961915635","340.914789867209","0.00121085763290811","0.0310784796561399","-323.962579256021","106.165630935769",0.0297362649699676,1
"GBA2","Q9HCG7","0.518077015827645","32.1991245646712","0.934305786293114","0.00293953454595318","15.9453419228921","27.9737322088646",0.971984273854565,1
"NIT2","Q9NQR4","0.440227425304647","444.031793782054","0.78132992394048","0.013324325889662","189.222025325552","401.695480458773",0.902230164825575,1
"HPCAL1","P37235","0.409808289762955","450.515746505664","0.7605291459615","0.00857215461277331","179.500565329525","413.211791816179",0.891227682193456,1
"ABCB7","O75027","4.35653868976466","15.4937756478087","0.976917180242125","0.00129433813819973","-14.5230998543631","-5.39783794169746",0.990737293499282,1
"SEC24B","O95487","4.07944484178695","41.7872184625048","0.361224938728251","0.00505017321438263","-33.692594854848","-24.718023359083",0.657842702215403,1
"TMPO","P42166","4.83732544785895","463.126708620957","5.4491273116301e-05","0.0339115443026079","-459.516907378597","57.7110047676408",0.00513005792928646,0.425794808130776
"COPS5","Q92905","0.0274726169865981","180.341810163765","0.286757612383175","0.0105604452754416","4.95383827524019","180.273758432796",0.593419431465021,1
"OPHN1","O60890","5.64826459620649","133.029467901891","0.130544608581964","0.0113840567146088","-78.901597141314","107.104515772258",0.406890933968674,1
"BCAR1","P56945","5.91895863969999","117.733308659824","0.258255981632518","0.0113749018961891","-41.9397597420589","110.009947371898",0.565284408779486,1
"MTHFD1L","Q6UB35","5.43921923938545","47.8591044305833","0.924698884153459","0.00394354414753987","-35.7643649794714","31.8025796832999",0.96612147110149,1
"PMPCA","Q10713","2.58261115484258","255.899576397724","0.336279341913856","0.0108101988371234","135.709429049376","-216.950556735001",0.636860585970642,1
"CAMK1D","Q8IU85","5.52221768923934","867.817066704941","0.0220302275021852","0.0247430836426159","-598.466163642111","628.446268379297",0.163843567518491,1
"ALDH18A1","P54886","3.44987134017869","48.8453851646836","0.906744303838551","0.00433378440893749","-14.8206140515186","-46.5426798865539",0.958520351705342,1
"FXR1","P51114","4.72208391614256","110.737048512003","0.184699241676594","0.010914959779687","-110.731844366651","1.07357175333607",0.484157712738029,1
"TMPO","P42167","4.80777107407234","134.644002166676","0.0396764421537924","0.0250115079543832","-134.031988055743","12.8231625305517",0.221934385573342,1
"PDHX","O00330","1.30240416782272","375.28502089564","0.628294033103079","0.00844931220988799","361.849258791466","99.5186455932137",0.821445579790599,1
"PNP","P00491","4.92015976837766","308.471340771114","0.00702235192265869","0.0304176389137865","-301.83710488057","63.6312045654034",0.0858727041058764,1
"ASAH1","Q13510","5.78232656983443","2011.67237783925","0.00463723419345685","0.0575983241574231","-965.962779741894","1764.57974144404",0.0667462597681533,1
"NUP155","O75694","5.73663640931866","78.203701091315","0.229518537781094","0.00967934986388886","-40.6457458965765","66.8112431024201",0.536802710033364,1
"PDK2","Q15119","5.74208988043747","181.877044972244","0.215204981555582","0.0135661236430835","-93.6803625932986","155.894993993469",0.519208288224036,1
"ACAD8","Q9UKU7","1.57865853509509","426.706792553339","0.0417158098737652","0.0257366773086015","426.693604326301","-3.35482312322607",0.227431104424449,1
"VPS41","P49754","6.02747661780167","51.6756701618434","0.44411609100697","0.00690194233583048","-13.0703850239248","49.9953990083287",0.716416832190021,1
"FYN","P06241","0.0356745650449035","157.855139929734","0.233849055841431","0.00712055075074323","5.63021904030019","157.7547014697",0.541581660446041,1
"RGS6","P49758","5.15768692776317","191.114214832908","0.178634841136727","0.0124611199114654","-172.477209836927","82.3180125978979",0.477915756549536,1
"HTATSF1","O43719","5.0639975130713","354.226414319012","0.000491826319234093","0.0303127395627907","-332.554819442722","121.998543707387",0.0160800454330343,1
"BCKDHA","P12694","1.42253459609389","98.3421753202089","0.651363442601315","0.00717603959612646","97.2632975081334","14.5270232516864",0.834249129730647,1
"PTPRE","P23469","2.02937273066673","48.1367193307193","0.713188391697463","0.0060035331741248","43.163406403149","-21.3087797773838",0.867574525502269,1
"ARMC8","Q8IUR7","1.92601946881446","89.4719115263986","0.301504874454949","0.00805119049777498","83.8860819802845","-31.118293690122",0.608146390159308,1
"RPL4","P36578","2.35392291989354","635.318510412179","0.441519856807941","0.0160331215963954","450.257342766516","-448.216393003631",0.714293201055331,1
"PAICS","P22234","3.70949745774326","769.307329100275","0.0715452708972584","0.0218048031095055","-413.784962211781","-648.548973983302",0.299600614571906,1
"ANXA7","P20073","3.04816270116664","216.704687283318","0.826272543895038","0.00492591186489212","20.2172653633906","-215.75955059229",0.920990902164607,1
"ACOX1","Q15067","4.42906917504767","108.802937309158","0.703558383664754","0.00908207360366499","-104.465257650629","-30.415277593475",0.862234192276723,1
"CPD","O75976","4.02589473643368","40.8805783313109","0.677502790102123","0.00557645937117026","-31.6200160038377","-25.911315532398",0.848678538923368,1
"LYST","Q99698","1.58088586096373","22.1421366835315","0.486388113698365","0.00717642606489162","22.1410096727302","-0.22340005428854",0.745906820071841,1
"FTO","Q9C0B1","6.11504219411035","128.631036403856","0.28628684002829","0.0145710520652568","-21.5266533543088","126.816981203992",0.593223380530644,1
"TBCE","Q15813","4.51471776437355","182.101813162938","0.107385798653961","0.0138784993045141","-178.555667674612","-35.7623251271928",0.369692332381631,1
"ECH1","Q13011","4.80824517991662","373.753155697776","0.625768680346549","0.00916087227571485","-372.037371277836","35.7717174136749",0.820039952537077,1
"TMX3","Q96JJ7","3.19056695133179","338.976025959121","0.377136921327796","0.011224013557491","-16.5944773739167","-338.569593282866",0.6682962095311,1
"STRAP","Q9Y3F4","2.22508960944589","445.289028401114","0.178176602473896","0.0132348277747045","353.32715162047","-271.00229287254",0.477441423091049,1
"WDR37","Q9Y2I8","5.79892587617991","318.872663087643","0.117844168302416","0.0113530273416261","-148.45214686379","282.208673424714",0.387613793449789,1
"TOR1AIP1","Q5JTV8","4.38643127687811","128.786921559322","0.178230948445942","0.0119452930502652","-122.005580359336","-41.2396596240631",0.477441423091049,1
"FUBP1","Q96AE4","4.75818133961264","31.7520011580092","0.981307488553782","0.00126534046229424","-31.7187159517905","1.45349093834464",0.991511115929402,1
"ABCF2","Q9UG63","5.73777764974908","110.905897484099","0.339545808129647","0.00873161389862494","-57.5342805051865","94.8152132492665",0.63946044298371,1
"CCDC136","Q96JN2","2.20184437778099","191.623449089809","0.0498130551212721","0.0207758944145751","154.718614470378","-113.056165587911",0.249512315844628,1
"PPP6R3","Q5H9R7","0.971713983109323","37.3807666443918","0.749412209420845","0.00370446759031848","30.8710337909577","21.0784484153843",0.885060776528148,1
"SIK3","Q9Y2K2","1.96395586754719","151.748112452385","0.00888985155288655","0.016134456767693","140.170220787818","-58.1360373361991",0.0967177869159522,1
"TRIM32","Q13049","1.59779928105337","269.621121917598","0.000406313439961302","0.0285628917690886","269.522829483949","-7.27968207205746",0.0153378416418242,1
"WIPF3","A6NGB9","4.94145462100133","312.907128900828","0.0321422688974757","0.0313636005365823","-304.733676434212","71.0510926295191",0.199967905386047,1
"KPNA6","O60684","2.10010209800667","138.025703433399","0.461523890159009","0.00878497885026236","119.137965054414","-69.6939028249806",0.728849571079728,1
"USP25","Q9UHP3","2.26375583756592","45.1893387902375","0.591765681058017","0.00553021534220052","34.766815534261","-28.8677134166448",0.802111993500195,1
"PHACTR1","Q9C0D0","1.51798600573868","628.461135717264","0.000192275508691114","0.0316274235783014","627.58497231475","33.1738094244123",0.00963103092892542,1
"RAP1B","P61224","4.2578846100662","320.919285665359","0.566824439096749","0.0094952250168031","-288.339151706186","-140.889039691954",0.788572050353809,1
"PRPS2","P11908","2.13526554245836","185.321793775924","0.0209703148665132","0.0239913973565735","156.573319043721","-99.1411267434418",0.159554080201494,1
"ITPKB","P27987","4.34390330872095","428.300679970337","0.000450236494662043","0.0460291922525316","-399.550517511918","-154.275261850406",0.0156381648901624,1
"OSBPL3","Q9H4L5","2.15064712449145","122.465143775912","0.00571166011394404","0.0261756603953034","102.44753108287","-67.0985455511461",0.0751362157076746,1
"RIMS3","Q9UJD0","5.53823235169711","125.064921760886","0.0657577194637459","0.0146837733586146","-84.7861663598247","91.937699824722",0.28702517294126,1
"USP4","Q13107","1.3662932799183","52.4064952061086","0.255674858575684","0.00870238729406937","51.314450071655","10.6427418286602",0.564124698633938,1
"PDK3","Q15120","1.19601144713975","229.627049484744","0.452010018212137","0.00941814614955949","213.687807727648","84.060113511824",0.721582228407647,1
"CCDC93","Q567U6","4.66569494486573","76.1410259364819","0.571215200730624","0.0057858781765107","-76.0580346232198","-3.55403994253107",0.791085846070969,1
"LARS2","Q15031","2.13660443227983","108.82231401866","0.822991598414272","0.00713088445701769","91.8629714686971","-58.3394420723844",0.920040753871885,1
"AGPS","O00116","1.2851413762322","48.6349794276341","0.512316051027717","0.00678474489629732","46.6641588737822","13.7046525139751",0.759691423285904,1
"SON","P18583","4.04135719889489","123.926315449553","0.00914486747390863","0.0185144430541406","-97.0566770342756","-77.0566876005347",0.0977877786203962,1
"CAPN5","O15484","1.34167207307709","475.528403637076","0.023939004962508","0.0274050683800334","463.10078840153","108.004270505879",0.170733589440841,1
"ERO1A","Q96HE7","1.08680185663054","87.5589877097719","0.542953527994418","0.00530228502401792","77.5022502930234","40.7428218006257",0.774370235994991,1
"FAF1","Q9UNN5","5.33616725863018","94.5095492762916","0.168817639955374","0.00779200737381404","-76.7112595773316","55.2036009556173",0.463996144428875,1
"CYB5R1","Q9UHQ9","1.81373716211011","518.173694460699","0.0791017591070274","0.0241135894626621","502.957384674106","-124.650899847669",0.315695297396304,1
"RMDN3","Q96TC7","5.97969843600051","201.65790132392","0.46440337203467","0.00829800907001609","-60.2653707810144","192.442184177468",0.731180324214973,1
"DAG1","Q14118","4.65628931510675","249.935638086594","0.0356435467918013","0.016593647122701","-249.542445946595","-14.0139522171169",0.210127651631496,1
"PPID","Q08752","1.78730636807644","263.471646997997","0.814636969875382","0.0114436531315112","257.320405292948","-56.5996271340214",0.917229579626259,1
"USP31","Q70CQ4","5.64306050568173","81.6802031668463","0.0156216153123921","0.0182074185284241","-48.7872210140183","65.5092562551784",0.133828820590846,1
"FAM120B","Q96EK7","1.49647988283491","32.2215578340137","0.841523421302158","0.00453983114130859","32.1326200123463","2.39238801051423",0.927442661116353,1
"PSD","A5PKW4","1.76949570427625","149.244496791025","0.468774461075593","0.00996129305587623","146.307983358059","-29.4600378157307",0.734589546841778,1
"ESD","P10768","5.72195531029416","847.783639083332","0.0423508714982819","0.0249207858832109","-451.214120289309","717.734572351732",0.228092588507279,1
"TIMM44","O43615","2.74486965040299","402.305127336131","0.205419270433981","0.0148299207096073","155.449873598914","-371.058960650491",0.510786738977101,1
"RAB6B","Q9NRW1","5.26668569393836","368.977019627671","0.194223440632746","0.0189380770010374","-313.730393827707","194.209374135315",0.497079084837145,1
"FRMD4A","Q9P2Q2","6.17846851166727","57.6829116488167","0.411454240249184","0.00650678914678943","-6.02933632787447","57.3669364680612",0.692910222695501,1
"TECPR2","O15040","2.30879979595148","176.276007122441","0.00472540732637992","0.0195268256999204","130.411338529339","-118.600647005053",0.0672574368822089,1
"SEMA7A","O75326","0.456966342379079","84.3593052706045","0.771001398145538","0.00932831072855988","37.2216666083002","75.7036321495844",0.896385199391346,1
"MAP2K4","P45985","4.44345633246634","173.249964166516","0.387744131151713","0.00780127440362439","-167.022501772573","-46.0329662886302",0.675928668416581,1
"GAD1","Q99259","3.81464176795815","553.107753505951","0.305407969677697","0.0206882081048216","-344.79247201363","-432.488541155867",0.610815939355394,1
"NDUFV2","P19404","1.54319784252195","944.72789184327","0.487609419053123","0.0146456497533762","944.368126240831","26.0697481194487",0.746326940260974,1
"CGNL1","Q0VF96","4.15305699722049","97.5090347744713","0.00789918595284598","0.025723480003758","-82.6496098816689","-51.7402536624723",0.0918491312583198,1
"GABRA1","P14867","4.89916445434023","105.596809030105","0.959129265967618","0.00245677751300988","-103.760280865378","19.6084214580998",0.982903093019143,1
"PCSK1","P29120","0.40929185958367","266.099964784455","0.482458333640653","0.0146939659420323","105.897082851165","244.120869861431",0.743063384919011,1
"AQP4","P55087","4.46910733668835","1728.43651576575","0.0406849483503145","0.0468796368616065","-1677.53871103193","-416.361215799173",0.224375375345206,1
"ANKRD17","O75179","2.85892102273165","68.8292369366132","0.0102829731798634","0.0235914919325209","19.1980052615707","-66.097658440017",0.103545299519913,1
"ZFYVE1","Q9HBF4","5.78400665416744","59.7544195448163","0.566866916954664","0.00546690541578545","-28.6047141427545","52.4629486776069",0.788572050353809,1
"NANS","Q9NR45","0.293793804363627","411.01589366522","0.211153006814868","0.0186934713355779","119.024262941329","393.404740282438",0.513568977148647,1
"PMPCB","O75439","1.87108292565461","356.259695694716","0.025016957641374","0.0181567124963167","340.317699240822","-105.379477887895",0.174406880366304,1
"VPS45","Q9NRW7","4.58044356947921","288.367304079757","0.0208355589372292","0.0150363420751008","-285.860765255091","-37.9384363146531",0.158838104912692,1
"ATCAY","Q86WG3","0.330344869203118","133.34117753792","0.60364170409974","0.00891483481448515","43.2517804172539","126.131491380768",0.808311596027069,1
"ATXN10","Q9UBB4","2.93349998925764","324.036014186219","0.155366127708707","0.015635970225263","66.9439250075814","-317.045500511",0.444586220481081,1
"HARS1","P12081","4.61699301525509","237.101406202043","0.397188492645065","0.00839569193246379","-236.023366470373","-22.5842268625201",0.683540849075874,1
"PRKAR1A","P10644","2.68434799690556","237.282069247269","0.78465887563734","0.00655269916091173","104.754692975538","-212.906633729122",0.903347896688452,1
"ACSS3","Q9H6R3","0.0663051787841967","227.674605826023","0.522035925992903","0.014644425025065","15.0849465872902","227.174317484379",0.764179229244763,1
"SH3GL1","Q99961","3.54898439916289","487.371357043532","0.130361654800689","0.0209608555268812","-193.104276178383","-447.48360661378",0.406755875649554,1
"HAGH","Q16775","5.92930794408529","646.509927445363","0.0491184519949746","0.0188212704611057","-224.039940361615","606.449661066912",0.247780234918484,1
"CBSL","P0DN79","5.69554111989583","331.345748918631","0.38261056727933","0.0192797036182236","-183.698726092358","275.762186237514",0.671092923169626,1
"GNAI3","P08754","5.32619344428444","53.2816814235965","0.389092471512894","0.00824640339736671","-43.5557838412736","30.6892696116718",0.676777940577877,1
"AGO3","Q9H9G7","5.67535067575461","26.4112093258637","0.373615022543714","0.0110902979602029","-15.0832112977613","21.6806068873008",0.666037151477157,1
"LRRFIP1","Q32MZ4","3.92688824831875","145.824763055628","0.0330131156654924","0.0176881195254502","-103.103102046439","-103.124254511882",0.201796929469832,1
"DIS3L2","Q8IYB7","4.15404299224543","100.283925830805","0.145572161952949","0.0101306944815878","-85.0540607303764","-53.1288295872576",0.42983633275323,1
"LSAMP","Q13449","2.36856193768766","153.196882218408","0.977320364826101","0.00172464911465124","106.978581082135","-109.657958722082",0.99082534791965,1
"CALCOCO1","Q9P1Z2","0.650197764763613","200.968579244901","0.0691160513731376","0.0145007471324411","121.655089715864","159.963773992548",0.295606363125176,1
"RAB6A","P20340","5.79825199506813","471.046616474929","0.346604686884878","0.0119864460029418","-219.578079415912","416.737785582851",0.645464495547769,1
"ECI2","O75521","4.80718554962597","120.844121514425","0.583766362051331","0.0134741985949767","-120.30155183416","11.4384584138779",0.797334443815609,1
"DGKA","P23743","5.85927100203645","81.3425838169043","0.517487446212145","0.00795191144705539","-33.4587612288053","74.142614190787",0.762641898316682,1
"RGS12","O14924","1.91616013649981","188.798915392558","0.00557448628356968","0.0294442944282842","177.65078332313","-63.9158011612508",0.0739691426266213,1
"PNN","Q9H307","3.94709316248231","259.877109712878","0.000645059628623639","0.0232513306964989","-187.417514163564","-180.029962888041",0.0193122449734296,1
"SAE1","Q9UBE0","1.99045751927304","187.172994448961","0.174387171589232","0.0117018428891174","170.93143972811","-76.2638365378146",0.473354482367028,1
"SLC9A1","P19634","3.76354761479116","195.247227711265","0.272503461515259","0.0137075692908261","-113.755945333958","-158.685427277089",0.579579463581975,1
"TCEAL5","Q5H9L2","4.72192928195267","276.069843087173","0.453423046880894","0.0115586451102032","-276.057279609145","2.63374960363121",0.722186646621954,1
"SNCA","P37840","1.49663168651917","1990.24116992065","0.505518369365015","0.0155674433408156","1984.77012319047","147.470242888562",0.75650400205026,1
"CDK5","Q00535","1.26090244787068","380.900051449257","0.456594554134858","0.0103645684716046","362.756234658505","116.15835488862",0.7250659754823,1
"PDS5B","Q9NTI5","5.50113675920579","268.483876969899","0.00112257078919918","0.0298960583917716","-189.209792532626","190.481617492471",0.0282960262800077,1
"PDE4D","Q08499","0.0341344063434564","66.9602348150384","0.630087730319274","0.00768721573758521","2.28520403318719","66.9212289861131",0.822040149061948,1
"PSMA5","P28066","5.92612243814284","98.8642606592419","0.812450230463935","0.00537343284500979","-34.5554186146626","92.6286407115205",0.916364362298565,1
"HRAS","P01112","6.18155723835113","7.93146091468269","0.995776845250906","0.000780831574103609","-0.804672240273073","7.8905370429948",0.997474978867174,1
"KLC4","Q9NSK0","3.72701353609959","64.9261024172588","0.326806121083525","0.0105156848171492","-35.8749327097893","-54.1145819365212",0.630927877642506,1
"GRM2","Q14416","0.654529798974645","246.539234133318","0.180430678693203","0.014791502268345","150.089704221789","195.588022776598",0.479120731803498,1
"CRYL1","Q9Y2S2","5.65069728649288","503.101424326923","0.281298193036671","0.0182362828652252","-297.410078067102","405.781084605848",0.588081186136359,1
"HINT1","P49773","0.522298685733982","233.855368100005","0.559120475149823","0.0104301911273511","116.664285010432","202.676534883034",0.783439536144961,1
"PRDX3","P30048","2.94035116796283","181.590056877147","0.934994521590102","0.00320545640927589","36.2972948461543","-177.925420172321",0.971984273854565,1
"ITIH4","Q14624","5.0031617607888","1777.2465416198","8.59245392383676e-05","0.146140702152321","-1702.64237242795","509.523523806771",0.006216799533413,0.671414349608604
"RPS3A","P61247","2.7968003300355","362.277610591811","0.350744159779325","0.00998215734019361","122.450278253538","-340.956003747907",0.648843481182681,1
"AP1M1","Q9BXS5","3.53651791446262","202.821369700239","0.611492068963526","0.00642943321908259","-78.0333322872167","-187.209260078753",0.811376978583969,1
"ADAM10","O14672","6.03728167349303","228.727012389944","0.853216446821703","0.0112099227647473","-55.6796740805071","221.846388501409",0.933068183168297,1
"THRAP3","Q9Y2W1","4.59349351140855","332.17462317115","0.00535146246947287","0.0259467797812226","-329.829555390265","-39.4010744771744",0.0724719718136239,1
"MTMR12","Q9C0I1","5.74606677343213","142.554775398629","0.0835115641052951","0.0138957129266141","-72.9399188053456","122.481150523757",0.323529678690519,1
"PGM3","O95394","5.87561223320527","219.437590750339","0.584812626039407","0.0101893004871585","-86.9811927007916","201.462473802595",0.798205390370642,1
"HPRT1","P00492","0.713432729296335","424.217035917459","0.729296188951176","0.00656789641659281","277.621702322846","320.758918756689",0.874461887424047,1
"RAP1A","P62834","4.3053882541512","283.582844003148","0.191754846202587","0.0305898068774823","-260.417595137279","-112.258209302617",0.49446290507833,1
"MDN1","Q9NU22","2.08420293481477","12.970413451849","0.562779004389577","0.00834223727636968","11.298221292889","-6.37038623074103",0.785584160223435,1
"NT5DC3","Q86UY8","1.06373604569677","236.9095468602","0.697335840641051","0.0113047066408574","207.100601740959","115.045530778201",0.859189886277069,1
"FDXR","P22570","3.27817355150753","480.10563784722","0.258201046555468","0.0273604518057547","-65.3695781853503","-475.634567436552",0.565284408779486,1
"SMS","P52788","2.6001018040566","130.919491385757","0.833084435424066","0.00478532949069958","67.4777563285639","-112.190309855925",0.923888983594046,1
"SMARCA5","O60264","5.98211730594355","87.9490946676093","0.351096926216715","0.00935045416993989","-26.0804543016981","83.9931732718151",0.648884805036328,1
"STIM1","Q13586","4.54750630208766","187.018713504557","0.0161064596136031","0.0177387316795342","-184.482294443062","-30.696616066322",0.136207657381704,1
