"Ensembl","Gene_Symbols"
"ENSG00000099795","NDUFB7"
"ENSG00000099330","OCEL1"
"ENSG00000105640","RPL18A"
"ENSG00000006015","REX1BD"
"ENSG00000186010","NDUFA13"
"ENSG00000169021","UQCRFS1"
"ENSG00000021488","SLC7A9"
"ENSG00000105711","SCN1B"
"ENSG00000126267","COX6B1"
"ENSG00000205138","SDHAF1"
"ENSG00000105258","POLR2I"
"ENSG00000161281","COX7A1"
"ENSG00000188766","SPRED3"
"ENSG00000128626","MRPS12"
"ENSG00000105193","RPS16"
"ENSG00000090932","DLL3"
"ENSG00000174521","TTC9B"
"ENSG00000105372","RPS19"
"ENSG00000131116","ZNF428"
"ENSG00000130748","TMEM160"
"ENSG00000178980","SELENOW"
"ENSG00000063177","RPL18"
"ENSG00000087088","BAX"
"ENSG00000221916","C19orf73"
"ENSG00000105472","CLEC11A"
"ENSG00000105617","LENG1"
"ENSG00000170889","RPS9"
"ENSG00000108106","UBE2S"
"ENSG00000256060","TRAPPC2B"
"ENSG00000083845","RPS5"
"ENSG00000101365","IDH3B"
"ENSG00000101220","C20orf27"
"ENSG00000101222","SPEF1"
"ENSG00000232838","PET117"
"ENSG00000232388","SMIM26"
"ENSG00000101460","MAP1LC3A"
"ENSG00000101084","RAB5IF"
"ENSG00000244274","DBNDD2"
"ENSG00000124172","ATP5F1E"
"ENSG00000171858","RPS21"
"ENSG00000225978","HAR1A"
"ENSG00000171695","LKAAEAR1"
"ENSG00000154723","ATP5PF"
"ENSG00000183036","PCP4"
"ENSG00000185608","MRPL40"
"ENSG00000099901","RANBP1"
"ENSG00000184436","THAP7"
"ENSG00000250479","CHCHD10"
"ENSG00000099977","DDT"
"ENSG00000184076","UQCR10"
"ENSG00000198832","SELENOM"
"ENSG00000100097","LGALS1"
"ENSG00000100156","SLC16A8"
"ENSG00000100216","TOMM22"
"ENSG00000100316","RPL3"
"ENSG00000187051","RPS19BP1"
"ENSG00000100417","PMM1"
"ENSG00000183172","SMDT1"
"ENSG00000184983","NDUFA6"
"ENSG00000205542","TMSB4X"
"ENSG00000147123","NDUFB11"
"ENSG00000274588","DGKK"
"ENSG00000198034","RPS4X"
"ENSG00000125931","CITED1"
"ENSG00000131174","COX7B"
"ENSG00000102144","PGK1"
"ENSG00000078596","ITM2A"
"ENSG00000126953","TIMM8A"
"ENSG00000241343","RPL36A"
"ENSG00000184515","BEX5"
"ENSG00000133169","BEX1"
"ENSG00000102409","BEX4"
"ENSG00000180964","TCEAL8"
"ENSG00000133134","BEX2"
"ENSG00000182916","TCEAL7"
"ENSG00000005022","SLC25A5"
"ENSG00000198918","RPL39"
"ENSG00000125356","NDUFA1"
"ENSG00000197021","CXorf40B"
"ENSG00000147403","RPL10"
"ENSG00000196976","LAGE3"
