GENE_SYMBOLS,refseq_ids
FCGR3A,NM_000569
FCGR2A,NM_001136219
CD93,NM_012072
BCL6,NM_001130845
ANAPC11,NM_001002244
CTNNA3,NM_001127384
RPS15A,NM_001019
COX14,NM_001257133
IKZF2,NM_001079526
STAT3,NM_001369512
IL15,NM_000585
PVT1,NR_003367
RALYL,NM_001100391
TNFAIP2,NM_001371220
RAB27A,NM_004580
NCK1-DT,NR_110175
MAP3K8,NM_001244134
RPL39,NM_001000
SNTG1,NM_001287813
TXNIP,NM_001313972
KCNQ5,NM_001160130
PGS1,NM_024419
ATP8A2,NM_001313741
SAP30,NM_003864
GPR65,NM_003608
IL4R,NM_000418
RBMS1,NM_002897
NDUFAF8,NM_001086521
C11orf87,NM_207645
EML1,NM_001008707
TLR2,NM_001318787
HAMP,NM_021175
NDUFB3,NM_001257102
FAM20A,NM_001243746
NIBAN1,NM_052966
SGCE,NM_001099400
CLEC9A,NM_207345
STAB1,NM_015136
IKBKE,NM_001193321
STXBP5L,NM_001308330
DLEU7,NM_001306135
ADGRE2,NM_001271052
LY96,NM_001195797
GNG10,NM_001017998
EEPD1,NM_030636
VSIG4,NM_001100431
C17orf67,NM_001085430
CNTN5,NM_001243270
TSHZ3,NM_020856
PIM1,NM_001243186
ASTN2,NM_001184734
FRMPD4,NM_001368395
TMEM108,NM_001136469
UBE2QL1,NM_001145161
PCSK5,NM_001190482
CDH18,NM_001167667
SUSD3,NM_001287005
IMPA2,NM_014214
WNT5A,NM_001256105
SYN3,NM_001135774
CNTNAP5,NM_001367498
SIGLEC9,NM_001198558
LRFN5,NM_001330106
AGBL3,NM_001345850
FCGBP,NM_003890
IQGAP1,NM_003870
PET100,NM_001171155
CHCHD7,NM_001011667
SLC11A1,NM_000578
SLC6A6,NM_001134367
RTTN,NM_001318520
GALNT17,NM_022479
PDE4B,NM_001037339
LINGO2,NM_001258282
GCA,NM_001330265
CEBPB,NM_001285878
PLSCR1,NM_001363872
CASP1,NM_001223
SCIN,NM_001112706
RYR2,NM_001035
LAP3,NM_015907
ENO4,NM_001242699
TOMM5,NM_001001790
PXN,NM_001080855
ARHGAP9,NM_001080156
C1orf216,NM_001348691
DUSP10,NM_007207
RPL23A,NM_000984
ACSL1,NM_001286708
TMEM163,NM_030923
GRAMD1A,NM_001136199
MAMDC2,NM_001347990
RNF144B,NM_182757
NRG1,NM_001159995
ASIC2,NM_001094
TSPO,NM_000714
OAS1,NM_001032409
CDH12,NM_001317227
TNFSF13,NM_001198622
TMEM132D,NM_133448
ROBO2,NM_001128929
CPEB4,NM_001308189
ADAMTS17,NM_139057
XACT,NR_131204
MS4A14,NM_001079692
SQOR,NM_001271213
BST2,NM_004335
FAM110B,NM_001377989
IRAK2,NM_001570
GOLGA4,NM_001172713
LIMK2,NM_001031801
HSPA1A,NM_005345
SBNO2,NM_001100122
SMIM35,NM_001354434
FLVCR2,NM_001195283
TNFSF13B,NM_001145645
IQGAP2,NM_001285460
GPR155,NM_001033045
MVP,NM_001293204
HMOX1,NM_002133
F13A1,NM_000129
FAM157C,NR_126161
ST6GALNAC5,NM_001320273
LZTS3,NM_001282533
TCIRG1,NM_001351059
DLGAP2,NM_001277161
ZFP36,NM_003407
UBXN2B,NM_001077619
CLIC4,NM_013943
TMEM176B,NM_001101311
BHLHE40,NM_003670
PROS1,NM_000313
TMEM39A,NM_018266
PLXNC1,NM_005761
PLCXD3,NM_001005473
CEMIP2,NM_001135820
HRH2,NM_001131055
ACOT7,NM_007274
XBP1,NM_001079539
CPVL,NM_001348052
OLR1,NM_001172632
ENPP1,NM_006208
BAX,NM_001291428
TYMP,NM_001113755
TG,NM_003235
CLSTN2,NM_022131
APOC1,NM_001321065
P4HA1,NM_000917
PLEKHG5,NM_001042663
FCER1G,NM_004106
PRR5,NM_001017528
LIPC,NM_000236
HIF1A,NM_001243084
SLC25A19,NM_001126121
HSPA1B,NM_005346
PTPN1,NM_001278618
RNF44,NM_014901
GMFG,NM_001301008
HIST2H2BF,NA
C1RL,NM_001297640
STEAP3,NM_001008410
CPNE4,NM_001289112
CXCL12,NM_000609
SLC7A5,NM_003486
BZW2,NM_001159767
PLAC8,NM_001130715
CD83,NM_001040280
HSPA5,NM_005347
NHSL1,NM_001144060
EPB41L3,NM_001281533
NEK10,NM_001031741
ZNF804A,NM_194250
CHSY1,NM_014918
HSPH1,NM_001286503
PLTP,NM_001242920
MS4A4E,NM_001351235
LGMN,NM_001008530
PSMD5,NM_001270427
GBP2,NM_004120
DIRC3,NR_026597
TNFRSF1B,NM_001066
DBP,NM_001352
ANGPT2,NM_001118887
HIST1H2AC,NA
CECR2,NM_001290046
CD55,NM_000574
ENOSF1,NM_001126123
NAMPT,NM_005746
UFSP2,NM_018359
THEMIS2,NM_001039477
CLEC2B,NM_005127
S100A11,NM_005620
CBLN2,NM_182511
CEBPD,NM_005195
SPP1,NM_000582
RASGRP3,NM_001139488
DDIT4,NM_019058
SIPA1L1,NM_001284245
GK,NM_000167
CDKN1A,NM_000389
PSTPIP2,NM_024430
HIST1H2BD,NA
UNC5C,NM_003728
CPA6,NM_001127445
MLKL,NM_001142497
AIF1,NM_001318970
NECTIN2,NM_001042724
CCDC26,NR_130917
C5AR1,NM_001736
SLC2A3,NM_006931
PFN1,NM_001375991
DNAJB1,NM_001300914
NLGN4Y,NM_001164238
CLEC5A,NM_001301167
XIST,NR_001564
