"Ensembl","Gene_Symbols"
"ENSG00000140749","IGSF6"
"ENSG00000144868","TMEM108"
"ENSG00000123329","ARHGAP9"
"ENSG00000197594","ENPP1"
"ENSG00000139178","C1RL"
"ENSG00000054148","PHPT1"
"ENSG00000089351","GRAMD1A"
"ENSG00000121905","HPCA"
"ENSG00000196628","TCF4"
"ENSG00000124507","PACSIN1"
"ENSG00000013364","MVP"
"ENSG00000113749","HRH2"
"ENSG00000213390","ARHGAP19"
"ENSG00000135842","NIBAN1"
"ENSG00000213468","FIRRE"
"ENSG00000162407","PLPP3"
"ENSG00000168214","RBPJ"
"ENSG00000158869","FCER1G"
"ENSG00000143507","DUSP10"
"ENSG00000101265","RASSF2"
"ENSG00000137285","TUBB2B"
"ENSG00000146373","RNF217"
"ENSG00000165072","MAMDC2"
"ENSG00000172530","BANP"
"ENSG00000185774","KCNIP4"
"ENSG00000255274","SMIM35"
"ENSG00000139915","MDGA2"
"ENSG00000015592","STMN4"
"ENSG00000161955","TNFSF13"
"ENSG00000112038","OPRM1"
"ENSG00000196935","SRGAP1"
"ENSG00000215114","UBXN2B"
"ENSG00000130755","GMFG"
"ENSG00000174482","LINGO2"
"ENSG00000100784","RPS6KA5"
"ENSG00000183715","OPCML"
"ENSG00000169933","FRMPD4"
"ENSG00000147481","SNTG1"
"ENSG00000175354","PTPN2"
"ENSG00000102580","DNAJC3"
"ENSG00000103449","SALL1"
"ENSG00000160932","LY6E"
"ENSG00000058668","ATP2B4"
"ENSG00000171450","CDK5R2"
"ENSG00000165379","LRFN5"
"ENSG00000126524","SBDS"
"ENSG00000093072","ADA2"
"ENSG00000022267","FHL1"
"ENSG00000165637","VDAC2"
"ENSG00000188906","LRRK2"
"ENSG00000174939","ASPHD1"
"ENSG00000060138","YBX3"
"ENSG00000167693","NXN"
"ENSG00000171033","PKIA"
"ENSG00000113916","BCL6"
"ENSG00000139190","VAMP1"
"ENSG00000168421","RHOH"
"ENSG00000157445","CACNA2D3"
"ENSG00000173391","OLR1"
"ENSG00000086065","CHMP5"
"ENSG00000154162","CDH12"
"ENSG00000156273","BACH1"
"ENSG00000117114","ADGRL2"
"ENSG00000182013","PNMA8A"
"ENSG00000162849","KIF26B"
"ENSG00000115271","GCA"
"ENSG00000172115","CYCS"
"ENSG00000164114","MAP9"
"ENSG00000173198","CYSLTR1"
"ENSG00000030419","IKZF2"
"ENSG00000066629","EML1"
"ENSG00000186094","AGBL4"
"ENSG00000152128","TMEM163"
"ENSG00000188313","PLSCR1"
"ENSG00000104368","PLAT"
"ENSG00000166035","LIPC"
"ENSG00000132780","NASP"
"ENSG00000182541","LIMK2"
"ENSG00000177885","GRB2"
"ENSG00000136490","LIMD2"
"ENSG00000145416","MARCH1"
"ENSG00000092068","SLC7A8"
"ENSG00000133019","CHRM3"
"ENSG00000151726","ACSL1"
"ENSG00000183117","CSMD1"
"ENSG00000196912","ANKRD36B"
"ENSG00000018280","SLC11A1"
"ENSG00000106565","TMEM176B"
"ENSG00000129450","SIGLEC9"
"ENSG00000155393","HEATR3"
"ENSG00000144218","AFF3"
"ENSG00000110719","TCIRG1"
"ENSG00000028839","TBPL1"
"ENSG00000108684","ASIC2"
"ENSG00000105697","HAMP"
"ENSG00000203747","FCGR3A"
"ENSG00000198743","SLC5A3"
"ENSG00000115107","STEAP3"
"ENSG00000103995","CEP152"
"ENSG00000100644","HIF1A"
"ENSG00000240771","ARHGEF25"
"ENSG00000137462","TLR2"
"ENSG00000077238","IL4R"
"ENSG00000137193","PIM1"
"ENSG00000170011","MYRIP"
"ENSG00000255198","SNHG9"
"ENSG00000107551","RASSF4"
"ENSG00000185215","TNFAIP2"
"ENSG00000214226","C17orf67"
"ENSG00000122547","EEPD1"
"ENSG00000132182","NUP210"
"ENSG00000185760","KCNQ5"
"ENSG00000108018","SORCS1"
"ENSG00000111490","TBC1D30"
"ENSG00000241743","XACT"
"ENSG00000155846","PPARGC1B"
"ENSG00000099337","KCNK6"
"ENSG00000242616","GNG10"
"ENSG00000165181","SHOC1"
"ENSG00000197992","CLEC9A"
"ENSG00000272168","CASC15"
"ENSG00000273079","GRIN2B"
"ENSG00000053524","MCF2L2"
"ENSG00000139278","GLIPR1"
"ENSG00000128016","ZFP36"
"ENSG00000086289","EPDR1"
"ENSG00000058866","DGKG"
"ENSG00000139998","RAB15"
"ENSG00000108518","PFN1"
"ENSG00000116852","KIF21B"
"ENSG00000196277","GRM7"
"ENSG00000170791","CHCHD7"
"ENSG00000110841","PPFIBP1"
"ENSG00000152104","PTPN14"
"ENSG00000144619","CNTN4"
"ENSG00000146094","DOK3"
"ENSG00000091592","NLRP1"
"ENSG00000130382","MLLT1"
"ENSG00000122674","CCZ1"
"ENSG00000146090","RASGEF1C"
"ENSG00000171435","KSR2"
"ENSG00000185008","ROBO2"
"ENSG00000184672","RALYL"
"ENSG00000105656","ELL"
"ENSG00000126368","NR1D1"
"ENSG00000169604","ANTXR1"
"ENSG00000161671","EMC10"
"ENSG00000124491","F13A1"
"ENSG00000141837","CACNA1A"
"ENSG00000173372","C1QA"
"ENSG00000169122","FAM110B"
"ENSG00000145526","CDH18"
"ENSG00000123643","SLC36A1"
"ENSG00000184500","PROS1"
"ENSG00000144848","ATG3"
"ENSG00000100731","PCNX1"
"ENSG00000182871","COL18A1"
"ENSG00000149972","CNTN5"
"ENSG00000075399","VPS9D1"
"ENSG00000113742","CPEB4"
"ENSG00000119686","FLVCR2"
"ENSG00000215126","CBWD6"
"ENSG00000162645","GBP2"
"ENSG00000151067","CACNA1C"
"ENSG00000144674","GOLGA4"
"ENSG00000100100","PIK3IP1"
"ENSG00000172216","CEBPB"
"ENSG00000138413","IDH1"
"ENSG00000137834","SMAD6"
"ENSG00000196396","PTPN1"
"ENSG00000151952","TMEM132D"
"ENSG00000105928","GSDME"
"ENSG00000117069","ST6GALNAC5"
"ENSG00000137393","RNF144B"
"ENSG00000143878","RHOB"
"ENSG00000146592","CREB5"
"ENSG00000100300","TSPO"
"ENSG00000089159","PXN"
"ENSG00000093217","XYLB"
"ENSG00000101084","RAB5IF"
"ENSG00000109466","KLHL2"
"ENSG00000275395","FCGBP"
"ENSG00000112033","PPARD"
"ENSG00000145287","PLAC8"
"ENSG00000129682","FGF13"
"ENSG00000144677","CTDSPL"
"ENSG00000204389","HSPA1A"
"ENSG00000155974","GRIP1"
"ENSG00000130775","THEMIS2"
"ENSG00000002549","LAP3"
"ENSG00000169744","LDB2"
"ENSG00000133657","ATP13A3"
"ENSG00000142583","SLC2A5"
"ENSG00000198010","DLGAP2"
"ENSG00000064932","SBNO2"
"ENSG00000132530","XAF1"
"ENSG00000163191","S100A11"
"ENSG00000148154","UGCG"
"ENSG00000173369","C1QB"
"ENSG00000102524","TNFSF13B"
"ENSG00000243335","KCTD7"
"ENSG00000144331","ZNF385B"
"ENSG00000109906","ZBTB16"
"ENSG00000102760","RGCC"
"ENSG00000130202","NECTIN2"
"ENSG00000125454","SLC25A19"
"ENSG00000116191","RALGPS2"
"ENSG00000163328","GPR155"
"ENSG00000166928","MS4A14"
"ENSG00000141401","IMPA2"
"ENSG00000148334","PTGES2"
"ENSG00000078124","ACER3"
"ENSG00000151322","NPAS3"
"ENSG00000110079","MS4A4A"
"ENSG00000112893","MAN2A1"
"ENSG00000082397","EPB41L3"
"ENSG00000189067","LITAF"
"ENSG00000135678","CPM"
"ENSG00000260528","FAM157C"
"ENSG00000206579","XKR4"
"ENSG00000064601","CTSA"
"ENSG00000115415","STAT1"
"ENSG00000028137","TNFRSF1B"
"ENSG00000133639","BTG1"
"ENSG00000127507","ADGRE2"
"ENSG00000044574","HSPA5"
"ENSG00000107562","CXCL12"
"ENSG00000186409","CCDC30"
"ENSG00000099139","PCSK5"
"ENSG00000204472","AIF1"
"ENSG00000025708","TYMP"
"ENSG00000169230","PRELID1"
"ENSG00000138640","FAM13A"
"ENSG00000014257","ACPP"
"ENSG00000115738","ID2"
"ENSG00000180573","HIST1H2AC"
"ENSG00000127311","HELB"
"ENSG00000106066","CPVL"
"ENSG00000143473","KCNH1"
"ENSG00000112149","CD83"
"ENSG00000109452","INPP4B"
"ENSG00000134333","LDHA"
"ENSG00000087086","FTL"
"ENSG00000243927","MRPS6"
"ENSG00000245848","CEBPA"
"ENSG00000163491","NEK10"
"ENSG00000204388","HSPA1B"
"ENSG00000151789","ZNF385D"
"ENSG00000160179","ABCG1"
"ENSG00000100979","PLTP"
"ENSG00000116337","AMPD2"
"ENSG00000118785","SPP1"
"ENSG00000062716","VMP1"
"ENSG00000162745","OLFML2B"
"ENSG00000140105","WARS"
"ENSG00000100219","XBP1"
"ENSG00000132329","RAMP1"
"ENSG00000124762","CDKN1A"
"ENSG00000139537","CCDC65"
"ENSG00000231672","DIRC3"
"ENSG00000141526","SLC16A3"
"ENSG00000152229","PSTPIP2"
"ENSG00000119669","IRF2BPL"
"ENSG00000203485","INF2"
"ENSG00000182836","PLCXD3"
"ENSG00000196352","CD55"
"ENSG00000095951","HIVEP1"
