GENE_SYMBOLS,refseq_ids
OXLD1,NM_001039842
MRPL54,NM_172251
TGFBR3L,NM_001195259
NDUFA13,NM_015965
FOXO4,NM_001170931
SSR4,NM_001204526
RPL24,NM_000986
SLC5A3,NM_006933
RPL9,NM_000661
PCP4,NM_006198
RNF150,NM_020724
LAMTOR2,NM_001145264
BEX5,NM_001012978
CHCHD10,NM_001301339
RPL21,NM_000982
TMEM160,NM_017854
SMDT1,NM_033318
HRH1,NM_000861
RPS26,NM_001029
CRIM1-DT,NR_037631
EEF1B2,NM_001037663
MRPL2,NM_001300848
LPL,NM_000237
RPL35,NM_007209
PSMB10,NM_002801
ZNF134,NM_003435
OST4,NM_001134693
ITGB1-DT,NR_184020
MEA1,NM_001318942
RPL35A,NM_000996
TOMM5,NM_001001790
ATP5PD,NM_001003785
DIPK1B,NM_152421
GLRX5,NM_016417
NDUFA7,NM_005001
GZF1,NM_001317012
DEPDC4,NM_001319310
MRPL9,NM_001300733
EVI2B,NM_006495
CTSK,NM_000396
SMIM10L1,NM_001271592
NME2,NM_001018137
C18orf32,NM_001035005
CBR3,NM_001236
RPL10,NM_001256577
CCDC85B,NM_006848
ATP5IF1,NM_016311
COLGALT2,NM_001303420
POMP,NM_015932
GEMIN7,NM_001007269
SPI1,NM_001080547
UPK3BL1,NM_001114403
BLOC1S1,NM_001487
CNTNAP1,NM_003632
DNAJC19,NM_001190233
NKAIN2,NM_001040214
POLR2J,NM_001371100
DCDC2C,NM_001287444
NDUFB3,NM_001257102
ABHD14B,NM_001146314
DNAH5,NM_001369
PLCXD3,NM_001005473
RPS18,NM_022551
AMOTL1,NM_001301007
SERP2,NM_001010897
LMF1,NM_001352017
MRPS12,NM_021107
TOMM22,NM_020243
NDUFA6,NM_002490
RPL36A,NM_001199972
HYAL1,NM_033159
RPL12,NM_000976
MAP1A,NM_001411089
RNF40,NM_001207033
UCK1,NM_001135954
ISCA2,NM_001272007
MID1,NM_000381
PYDC1,NM_152901
DLL1,NM_005618
MRPL52,NM_001318870
LAMTOR5,NM_001382293
SNRPG,NM_001317165
COX7C,NM_001867
TSBP1,NM_001286474
RPLP2,NM_001004
NCR3LG1,NM_001009913
PSMD7,NM_002811
NPTX1,NM_002522
CADM4,NM_145296
OCIAD2,NM_001014446
SPOCK2,NM_001134434
OR9Q1,NM_001005212
KLC2,NM_001134774
IFI27L1,NM_145249
SEH1L,NM_001013437
CCNA1,NM_001111045
THOP1,NM_003249
TPBG,NM_001166392
COX5A,NM_004255
POLR2L,NM_021128
RPL37,NM_000997
ZNF593,NM_015871
LYPLAL1-DT,NR_038845
SATB1,NM_001131010
PRDM8,NM_001099403
LAMTOR4,NM_001008395
ZNHIT1,NM_006349
TMEM203,NM_053045
GSTO1,NM_001191002
SLC17A6,NM_020346
CWC15,NM_001363371
GABARAPL1,NM_001363598
PFDN5,NM_002624
WFIKKN1,NM_053284
NDUFB10,NM_004548
RPS2,NM_002952
ELOB,NM_007108
RILP,NM_031430
HEXIM2,NM_001303436
LRFN3,NM_024509
RPL18,NM_000979
SLC24A3,NM_020689
ATP5PF,NM_001003696
PLA2G6,NM_001004426
ARMCX6,NM_001009584
NDUFS5,NM_001184979
TMA7,NM_001329417
CHCHD7,NM_001011667
POLE3,NM_001278255
PRTFDC1,NM_001282786
ACCS,NM_001127219
RSL24D1,NM_016304
PPP6R1,NM_014931
BCAN,NM_021948
POC1A,NM_001161580
CHAC1,NM_001142776
ELOC,NM_001204857
DCDC2B,NM_001099434
PSMA5,NM_001199772
JTB,NM_006694
PARD3B,NM_001302769
LRRC34,NM_001172779
MRPL47,NM_020409
MRPS36,NM_033281
PDE1C,NM_001191056
SEC61G,NM_001012456
NPTX2,NM_002523
MBLAC1,NM_203397
ZBTB3,NM_001363108
MCRIP2,NM_001331229
STX4,NM_001272095
LSM7,NM_016199
SLC22A15,NM_018420
TSTD1,NM_001113205
FAM163A,NM_001329712
ABHD10,NM_001272069
PRDX5,NM_001358511
DCTN2,NM_001261412
ZFP28,NM_001308440
EGR1,NM_001964
STEAP2,NM_001040665
PFDN4,NM_002623
RPL32,NM_000994
FOXP1-IT1,NA
ZNF469,NM_001127464
TRAPPC2B,NM_001355204
COL9A3,NM_001853
HAX1,NM_001018837
TNIP1,NM_001252385
ENPP5,NM_001290072
FBXW5,NM_018998
SLC38A2,NM_001307936
FIGNL2,NM_001013690
OGFOD2,NM_001304833
ZNF486,NM_052852
SLC7A9,NM_001126335
RPS4X,NM_001007
RPL37A,NM_000998
PDAP1,NM_014891
RRM2,NM_001034
LYNX1,NM_001356370
NINJ1,NM_004148
POLD4,NM_001256870
ISCU,NM_001301140
RPS19,NM_001022
ARFGAP1,NM_001281482
C9orf16,NA
C12orf56,NM_001099676
DCXR,NM_001195218
ARL4D,NM_001661
POLR3GL,NM_001330685
TRIB2,NM_021643
BOLA3,NM_001035505
EDDM13,NM_001354658
VGF,NM_003378
TXN,NM_001244938
PCBP2,NM_001098620
UNG,NM_003362
KRT222,NM_152349
GPS1,NM_001321089
RPS5,NM_001009
RNF24,NM_001134337
RANBP1,NM_001278639
LAPTM4B,NM_018407
AURKAIP1,NM_001127229
CCDC69,NM_015621
CDCA5,NM_080668
NDUFA12,NM_001258338
ING1,NM_001267728
CTDNEP1,NM_001143775
NPIPB11,NM_001310137
NDUFAF8,NM_001086521
ITM2A,NM_001171581
CHGA,NM_001275
C4orf48,NM_001141936
COMMD3,NM_012071
TCEAL4,NM_001006935
ZNF513,NM_001201459
MFSD6,NM_001375986
CPLX1,NM_006651
WDR1,NM_005112
TMEM170B,NM_001100829
COBL,NM_001287436
SP1,NM_001251825
PHLDA1,NM_007350
QPRT,NM_001318249
ANKRD40,NM_052855
PET100,NM_001171155
LSR,NM_001260489
CHMP2A,NM_014453
TMEM47,NM_031442
TCEAL5,NM_001012979
ZBTB33,NM_001184742
C19orf25,NM_152482
HMGN2,NM_005517
IFT22,NM_001130820
RASL10B,NM_033315
RPL17,NM_000985
ANAPC15,NM_001278485
RPS25,NM_001028
ERP29,NM_001034025
TEDC2,NM_025108
FAM171A2,NM_198475
SAMD14,NM_001257359
ATP5PO,NM_001697
BRK1,NM_018462
HLA-B,NM_005514
ZNF487,NM_001355444
TIMM10,NM_012456
SAMD4A,NM_001161576
GCHFR,NM_005258
RPL22,NM_000983
NDUFA8,NM_001318195
IFI27L2,NM_032036
ILVBL,NM_006844
