NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_63	PRKN	parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]	2189	0.33605310320854187	0.64936674	No	
row_64	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]	2797	0.25887030363082886	0.5589051	No	
row_65	VDAC3	voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]	3349	0.20333543419837952	0.47633794	No	
row_66	UBA1	ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]	3442	0.1938893347978592	0.46483198	No	
row_67	UCHL1	ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513]	3527	0.18693101406097412	0.4544677	No	
row_68	UQCRB	ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]	3846	0.16108620166778564	0.40743905	No	
row_69	SNCAIP	synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139]	3983	0.14948001503944397	0.3884751	No	
row_70	SEPTIN5	septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]	4031	0.14576104283332825	0.38326296	No	
row_71	HTRA2	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]	4645	0.10157434642314911	0.28962812	No	
row_72	UBE2L6	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]	5811	0.033850643783807755	0.109406516	No	
row_73	SLC18A2	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]	5915	0.02889438346028328	0.09384204	No	
