NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_72	MAPK1	mitogen-activated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:6871]	2529	0.28793537616729736	0.57713294	No	
row_73	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]	2797	0.25887030363082886	0.53897196	No	
row_74	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D [Source:HGNC Symbol;Acc:HGNC:4588]	3016	0.2348167896270752	0.5081213	No	
row_75	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]	3018	0.23472915589809418	0.51103854	No	
row_76	NOS1	nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]	3078	0.22894103825092316	0.5048542	No	
row_77	MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]	3111	0.2258550524711609	0.50283116	No	
row_78	CALM2	calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]	3169	0.2197202891111374	0.49683732	No	
row_79	RYR3	ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485]	3187	0.21750764548778534	0.49703926	No	
row_80	FAS	Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]	3379	0.19996224343776703	0.46993402	No	
row_81	IDE	insulin degrading enzyme [Source:HGNC Symbol;Acc:HGNC:5381]	3595	0.18121542036533356	0.4388485	No	
row_82	UQCRB	ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]	3846	0.16108620166778564	0.40205285	No	
row_83	APH1A	aph-1 homolog A, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:29509]	3962	0.15178467333316803	0.38614386	No	
row_84	PLCB1	phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917]	4295	0.125733882188797	0.33612475	No	
row_85	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]	4342	0.12287510186433792	0.3305749	No	
row_86	NCSTN	nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]	4613	0.10368110239505768	0.2899154	No	
row_87	FADD	Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573]	4621	0.10325666517019272	0.29017782	No	
row_88	BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	4795	0.09226636588573456	0.26446384	No	
row_89	BACE2	beta-secretase 2 [Source:HGNC Symbol;Acc:HGNC:934]	5032	0.07696940749883652	0.22874565	No	
row_90	TNFRSF1A	TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]	5573	0.045909248292446136	0.14531304	No	
row_91	CACNA1D	calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]	5646	0.04197434335947037	0.13465805	No	
row_92	PPP3CC	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	5800	0.034329723566770554	0.11129795	No	
row_93	CACNA1C	calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]	5847	0.03196011483669281	0.104557924	No	
row_94	PLCB2	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]	6495	0.0013293599477037787	0.0038906105	No	
